beta0,beta1,beta2,ell0,ell1,ell2,inv_sigma_gp,inv_sigma_noise,lambda,lambda2,log_likelihood,log_prior,nu0,nu1,nu2,sigma_noise,tau_sq0,tau_sq1,tau_sq2,zeta0,zeta1,zeta2
2.294996816062774,-0.12575078186152863,-6.223360534295001,1.0544221314845141,4.258345828776619,3.0521306518446494,,,1.8923161431608932,,-543295.8731193787,-15.337905183606466,,,,6.091950048226099,0.22345854371231896,0.6521509038879278,0.6770060377647429,,,
-0.09206517994639868,4.891009711829531,-7.231247228366535,3.272715046504072,2.7416063459373223,2.1952007713791852,,,1.6059285402789327,,-16979.135283048334,-16.454817889117304,,,,8.057684544611403,0.3137449567665204,0.9262202605908477,0.782479729284575,,,
-0.09206517994639868,4.891009711829531,-7.231247228366535,3.272715046504072,2.7416063459373223,2.1952007713791852,,,1.6059285402789327,,-163632.85671495457,-11.377989841588114,,,,8.057684544611403,0.3137449567665204,0.9262202605908477,0.782479729284575,,,
-0.09206517994639868,4.891009711829531,-7.231247228366535,3.272715046504072,2.7416063459373223,2.1952007713791852,,,1.6059285402789327,,-6564.927065438187,-12.072654229122575,,,,8.057684544611403,0.3137449567665204,0.9262202605908477,0.782479729284575,,,
-0.5204432456765069,11.374724141448645,-9.420853043786693,4.335184478996675,3.3659152472111407,2.484493670529824,,,1.8242696603490896,,-21154.16557037152,-16.736916426448758,,,,12.026590405333511,0.2447339637942142,0.8235364770784753,0.6666867397548848,,,
-0.5204432456765069,11.374724141448645,-9.420853043786693,4.335184478996675,3.3659152472111407,2.484493670529824,,,1.8242696603490896,,-45717.85104497308,-16.258136038110585,,,,12.026590405333511,0.2447339637942142,0.8235364770784753,0.6666867397548848,,,
-0.5204432456765069,11.374724141448645,-9.420853043786693,4.335184478996675,3.3659152472111407,2.484493670529824,,,1.8242696603490896,,-19007.35447665201,-14.08660105322675,,,,12.026590405333511,0.2447339637942142,0.8235364770784753,0.6666867397548848,,,
-0.5204432456765069,11.374724141448645,-9.420853043786693,4.335184478996675,3.3659152472111407,2.484493670529824,,,1.8242696603490896,,-207997.56684068553,-9.350941303916159,,,,12.026590405333511,0.2447339637942142,0.8235364770784753,0.6666867397548848,,,
-0.5204432456765069,11.374724141448645,-9.420853043786693,4.335184478996675,3.3659152472111407,2.484493670529824,,,1.8242696603490896,,-429726.061826196,-19.88443445630529,,,,12.026590405333511,0.2447339637942142,0.8235364770784753,0.6666867397548848,,,
-0.5204432456765069,11.374724141448645,-9.420853043786693,4.335184478996675,3.3659152472111407,2.484493670529824,,,1.8242696603490896,,-374243.1464165249,-14.273993699771934,,,,12.026590405333511,0.2447339637942142,0.8235364770784753,0.6666867397548848,,,
-0.5204432456765069,11.374724141448645,-9.420853043786693,4.335184478996675,3.3659152472111407,2.484493670529824,,,1.8242696603490896,,-124809.10820314345,-13.641140183053693,,,,12.026590405333511,0.2447339637942142,0.8235364770784753,0.6666867397548848,,,
-0.5204432456765069,11.374724141448645,-9.420853043786693,4.335184478996675,3.3659152472111407,2.484493670529824,,,1.8242696603490896,,-1806122.7648959856,-15.023859546086197,,,,12.026590405333511,0.2447339637942142,0.8235364770784753,0.6666867397548848,,,
-0.5204432456765069,11.374724141448645,-9.420853043786693,4.335184478996675,3.3659152472111407,2.484493670529824,,,1.8242696603490896,,-15747.712596383108,-11.291634080708556,,,,12.026590405333511,0.2447339637942142,0.8235364770784753,0.6666867397548848,,,
-0.5204432456765069,11.374724141448645,-9.420853043786693,4.335184478996675,3.3659152472111407,2.484493670529824,,,1.8242696603490896,,-33732.074745519785,-12.511180977256044,,,,12.026590405333511,0.2447339637942142,0.8235364770784753,0.6666867397548848,,,
-0.5204432456765069,11.374724141448645,-9.420853043786693,4.335184478996675,3.3659152472111407,2.484493670529824,,,1.8242696603490896,,-623594.3291150802,-15.209170076740454,,,,12.026590405333511,0.2447339637942142,0.8235364770784753,0.6666867397548848,,,
-0.5204432456765069,11.374724141448645,-9.420853043786693,4.335184478996675,3.3659152472111407,2.484493670529824,,,1.8242696603490896,,-22046.76690135134,-15.424393879832149,,,,12.026590405333511,0.2447339637942142,0.8235364770784753,0.6666867397548848,,,
-0.5204432456765069,11.374724141448645,-9.420853043786693,4.335184478996675,3.3659152472111407,2.484493670529824,,,1.8242696603490896,,-1611303.1128763242,-11.593241938493797,,,,12.026590405333511,0.2447339637942142,0.8235364770784753,0.6666867397548848,,,
-0.3571163550591557,59.21625273232642,-16.975162277044728,6.960848283278931,5.176778371037955,3.252443088587923,,,2.1993826919181325,,-121020.63548281475,-12.771404199674663,,,,31.746625053278084,0.10308520264354668,0.7994033881994341,0.2192470773003713,,,
-0.3571163550591557,59.21625273232642,-16.975162277044728,6.960848283278931,5.176778371037955,3.252443088587923,,,2.1993826919181325,,-372821.45477025793,-12.045575122435817,,,,31.746625053278084,0.10308520264354668,0.7994033881994341,0.2192470773003713,,,
-0.3571163550591557,59.21625273232642,-16.975162277044728,6.960848283278931,5.176778371037955,3.252443088587923,,,2.1993826919181325,,-683490.3117712401,-15.636520815932029,,,,31.746625053278084,0.10308520264354668,0.7994033881994341,0.2192470773003713,,,
-0.3571163550591557,59.21625273232642,-16.975162277044728,6.960848283278931,5.176778371037955,3.252443088587923,,,2.1993826919181325,,-287960.03554167936,-16.35989047594111,,,,31.746625053278084,0.10308520264354668,0.7994033881994341,0.2192470773003713,,,
0.1683138813716699,-0.2409233038407859,-0.49455920533385567,2.136922528285363,2.5645552268634857,1.0094005904490244,,,1.2031747160086381,,-451061.2831278277,-14.277195679946441,,,,1.9520227127686665,0.6601626004352831,0.5864061893113133,0.4367978606941427,,,
0.1683138813716699,-0.2409233038407859,-0.49455920533385567,2.136922528285363,2.5645552268634857,1.0094005904490244,,,1.2031747160086381,,-2728313.3102305643,-13.252739100343021,,,,1.9520227127686665,0.6601626004352831,0.5864061893113133,0.4367978606941427,,,
0.891661993130107,1.0300548286762763,-0.5569095581077443,1.5335660000978177,1.9067002889520948,0.9596094989505466,,,1.7252891145172753,,-518957.1136391696,-14.494516121683862,,,,2.2502968767051947,0.5597321904140108,0.5667576152967341,0.7422390241219731,,,
0.891661993130107,1.0300548286762763,-0.5569095581077443,1.5335660000978177,1.9067002889520948,0.9596094989505466,,,1.7252891145172753,,-319568.5861321742,-11.40346786433482,,,,2.2502968767051947,0.5597321904140108,0.5667576152967341,0.7422390241219731,,,
3.030330716503755,5.1943105912439345,-0.6763137215412288,1.7289020509423292,0.8816623010077884,0.5938955678719865,,,1.767805656492304,,-543295.8731193787,-15.337905183606466,,,,4.383985264342389,0.42122295218252737,0.6904642073598328,0.853845815827815,,,
3.030330716503755,5.1943105912439345,-0.6763137215412288,1.7289020509423292,0.8816623010077884,0.5938955678719865,,,1.767805656492304,,-16979.135283048334,-16.454817889117304,,,,4.383985264342389,0.42122295218252737,0.6904642073598328,0.853845815827815,,,
3.030330716503755,5.1943105912439345,-0.6763137215412288,1.7289020509423292,0.8816623010077884,0.5938955678719865,,,1.767805656492304,,-116352.70973553427,-12.825342995025105,,,,4.383985264342389,0.42122295218252737,0.6904642073598328,0.853845815827815,,,
3.030330716503755,5.1943105912439345,-0.6763137215412288,1.7289020509423292,0.8816623010077884,0.5938955678719865,,,1.767805656492304,,-6564.927065438187,-12.072654229122575,,,,4.383985264342389,0.42122295218252737,0.6904642073598328,0.853845815827815,,,
3.030330716503755,5.1943105912439345,-0.6763137215412288,1.7289020509423292,0.8816623010077884,0.5938955678719865,,,1.767805656492304,,-21154.16557037152,-16.736916426448758,,,,4.383985264342389,0.42122295218252737,0.6904642073598328,0.853845815827815,,,
3.030330716503755,5.1943105912439345,-0.6763137215412288,1.7289020509423292,0.8816623010077884,0.5938955678719865,,,1.767805656492304,,-39483.86069565205,-16.55854087477718,,,,4.383985264342389,0.42122295218252737,0.6904642073598328,0.853845815827815,,,
3.030330716503755,5.1943105912439345,-0.6763137215412288,1.7289020509423292,0.8816623010077884,0.5938955678719865,,,1.767805656492304,,-19007.35447665201,-14.08660105322675,,,,4.383985264342389,0.42122295218252737,0.6904642073598328,0.853845815827815,,,
3.030330716503755,5.1943105912439345,-0.6763137215412288,1.7289020509423292,0.8816623010077884,0.5938955678719865,,,1.767805656492304,,-207997.56684068553,-9.350941303916159,,,,4.383985264342389,0.42122295218252737,0.6904642073598328,0.853845815827815,,,
3.030330716503755,5.1943105912439345,-0.6763137215412288,1.7289020509423292,0.8816623010077884,0.5938955678719865,,,1.767805656492304,,-231294.9575629432,-16.099823629806814,,,,4.383985264342389,0.42122295218252737,0.6904642073598328,0.853845815827815,,,
3.030330716503755,5.1943105912439345,-0.6763137215412288,1.7289020509423292,0.8816623010077884,0.5938955678719865,,,1.767805656492304,,-320390.4638707974,-13.881960819810494,,,,4.383985264342389,0.42122295218252737,0.6904642073598328,0.853845815827815,,,
3.030330716503755,5.1943105912439345,-0.6763137215412288,1.7289020509423292,0.8816623010077884,0.5938955678719865,,,1.767805656492304,,-124809.10820314345,-13.641140183053693,,,,4.383985264342389,0.42122295218252737,0.6904642073598328,0.853845815827815,,,
3.030330716503755,5.1943105912439345,-0.6763137215412288,1.7289020509423292,0.8816623010077884,0.5938955678719865,,,1.767805656492304,,-1806122.7648959856,-15.023859546086197,,,,4.383985264342389,0.42122295218252737,0.6904642073598328,0.853845815827815,,,
3.030330716503755,5.1943105912439345,-0.6763137215412288,1.7289020509423292,0.8816623010077884,0.5938955678719865,,,1.767805656492304,,-15747.712596383108,-11.291634080708556,,,,4.383985264342389,0.42122295218252737,0.6904642073598328,0.853845815827815,,,
3.030330716503755,5.1943105912439345,-0.6763137215412288,1.7289020509423292,0.8816623010077884,0.5938955678719865,,,1.767805656492304,,-33732.074745519785,-12.511180977256044,,,,4.383985264342389,0.42122295218252737,0.6904642073598328,0.853845815827815,,,
3.030330716503755,5.1943105912439345,-0.6763137215412288,1.7289020509423292,0.8816623010077884,0.5938955678719865,,,1.767805656492304,,-623594.3291150802,-15.209170076740454,,,,4.383985264342389,0.42122295218252737,0.6904642073598328,0.853845815827815,,,
3.030330716503755,5.1943105912439345,-0.6763137215412288,1.7289020509423292,0.8816623010077884,0.5938955678719865,,,1.767805656492304,,-19098.146206152513,-15.45127288554336,,,,4.383985264342389,0.42122295218252737,0.6904642073598328,0.853845815827815,,,
3.6033957077047356,4.881076185369963,-1.3766189227000927,1.3548912690352855,1.1594926641830434,1.206195404119053,,,1.6697504201943931,,-549533.873897167,-11.392130765673762,,,,5.5413898490746405,0.47318889896751165,0.7430576739807532,0.7669723150233502,,,
3.6033957077047356,4.881076185369963,-1.3766189227000927,1.3548912690352855,1.1594926641830434,1.206195404119053,,,1.6697504201943931,,-36458.23227904122,-14.860354406959253,,,,5.5413898490746405,0.47318889896751165,0.7430576739807532,0.7669723150233502,,,
3.6033957077047356,4.881076185369963,-1.3766189227000927,1.3548912690352855,1.1594926641830434,1.206195404119053,,,1.6697504201943931,,-372821.45477025793,-12.045575122435817,,,,5.5413898490746405,0.47318889896751165,0.7430576739807532,0.7669723150233502,,,
-22.91431962069368,-15.8848998131968,-166.48333286234043,0.8546108839614779,0.909192886271551,2.172361350385967,,,0.7912180586429831,,-433572.1382026403,-14.86318609479554,,,,37.601265684970976,1.3157934233675808,1.2352383500164001,4.426137196860255,,,
-22.91431962069368,-15.8848998131968,-166.48333286234043,0.8546108839614779,0.909192886271551,2.172361350385967,,,0.7912180586429831,,-287960.03554167936,-16.35989047594111,,,,37.601265684970976,1.3157934233675808,1.2352383500164001,4.426137196860255,,,
-22.91431962069368,-15.8848998131968,-166.48333286234043,0.8546108839614779,0.909192886271551,2.172361350385967,,,0.7912180586429831,,-431084.79256567854,-14.023017425640466,,,,37.601265684970976,1.3157934233675808,1.2352383500164001,4.426137196860255,,,
-22.91431962069368,-15.8848998131968,-166.48333286234043,0.8546108839614779,0.909192886271551,2.172361350385967,,,0.7912180586429831,,-2728313.3102305643,-13.252739100343021,,,,37.601265684970976,1.3157934233675808,1.2352383500164001,4.426137196860255,,,
-22.91431962069368,-15.8848998131968,-166.48333286234043,0.8546108839614779,0.909192886271551,2.172361350385967,,,0.7912180586429831,,-518957.1136391696,-14.494516121683862,,,,37.601265684970976,1.3157934233675808,1.2352383500164001,4.426137196860255,,,
-22.91431962069368,-15.8848998131968,-166.48333286234043,0.8546108839614779,0.909192886271551,2.172361350385967,,,0.7912180586429831,,-319568.5861321742,-11.40346786433482,,,,37.601265684970976,1.3157934233675808,1.2352383500164001,4.426137196860255,,,
-22.91431962069368,-15.8848998131968,-166.48333286234043,0.8546108839614779,0.909192886271551,2.172361350385967,,,0.7912180586429831,,-543295.8731193787,-15.337905183606466,,,,37.601265684970976,1.3157934233675808,1.2352383500164001,4.426137196860255,,,
-22.91431962069368,-15.8848998131968,-166.48333286234043,0.8546108839614779,0.909192886271551,2.172361350385967,,,0.7912180586429831,,-16076.573340902014,-15.864727053318601,,,,37.601265684970976,1.3157934233675808,1.2352383500164001,4.426137196860255,,,
-22.91431962069368,-15.8848998131968,-166.48333286234043,0.8546108839614779,0.909192886271551,2.172361350385967,,,0.7912180586429831,,-116352.70973553427,-12.825342995025105,,,,37.601265684970976,1.3157934233675808,1.2352383500164001,4.426137196860255,,,
-22.91431962069368,-15.8848998131968,-166.48333286234043,0.8546108839614779,0.909192886271551,2.172361350385967,,,0.7912180586429831,,-6564.927065438187,-12.072654229122575,,,,37.601265684970976,1.3157934233675808,1.2352383500164001,4.426137196860255,,,
-22.91431962069368,-15.8848998131968,-166.48333286234043,0.8546108839614779,0.909192886271551,2.172361350385967,,,0.7912180586429831,,-21154.16557037152,-16.736916426448758,,,,37.601265684970976,1.3157934233675808,1.2352383500164001,4.426137196860255,,,
-22.91431962069368,-15.8848998131968,-166.48333286234043,0.8546108839614779,0.909192886271551,2.172361350385967,,,0.7912180586429831,,-39483.86069565205,-16.55854087477718,,,,37.601265684970976,1.3157934233675808,1.2352383500164001,4.426137196860255,,,
-22.91431962069368,-15.8848998131968,-166.48333286234043,0.8546108839614779,0.909192886271551,2.172361350385967,,,0.7912180586429831,,-19007.35447665201,-14.08660105322675,,,,37.601265684970976,1.3157934233675808,1.2352383500164001,4.426137196860255,,,
-22.91431962069368,-15.8848998131968,-166.48333286234043,0.8546108839614779,0.909192886271551,2.172361350385967,,,0.7912180586429831,,-207997.56684068553,-9.350941303916159,,,,37.601265684970976,1.3157934233675808,1.2352383500164001,4.426137196860255,,,
-5.65124323357862,-9.055998452996548,-73.12205242754064,0.77110418155358,1.0321217440643191,2.1716812236237826,,,0.9612663287547826,,-194701.1215162819,-23.880705418876246,,,,25.74508638268846,1.0434854492124601,1.1021595402554252,2.7407418585725307,,,
-3.4128418549666657,-1.8601902145484541,-45.63948480032999,1.4105613165877395,1.45084432681708,2.227805141832097,,,1.164190130897196,,-320390.4638707974,-13.881960819810494,,,,21.37128904638669,0.691596295736265,0.9794124335142805,1.827018988133611,,,
-3.4128418549666657,-1.8601902145484541,-45.63948480032999,1.4105613165877395,1.45084432681708,2.227805141832097,,,1.164190130897196,,-124809.10820314345,-13.641140183053693,,,,21.37128904638669,0.691596295736265,0.9794124335142805,1.827018988133611,,,
-3.4128418549666657,-1.8601902145484541,-45.63948480032999,1.4105613165877395,1.45084432681708,2.227805141832097,,,1.164190130897196,,-1806122.7648959856,-15.023859546086197,,,,21.37128904638669,0.691596295736265,0.9794124335142805,1.827018988133611,,,
-3.4128418549666657,-1.8601902145484541,-45.63948480032999,1.4105613165877395,1.45084432681708,2.227805141832097,,,1.164190130897196,,-15747.712596383108,-11.291634080708556,,,,21.37128904638669,0.691596295736265,0.9794124335142805,1.827018988133611,,,
-3.4128418549666657,-1.8601902145484541,-45.63948480032999,1.4105613165877395,1.45084432681708,2.227805141832097,,,1.164190130897196,,-33732.074745519785,-12.511180977256044,,,,21.37128904638669,0.691596295736265,0.9794124335142805,1.827018988133611,,,
-3.4128418549666657,-1.8601902145484541,-45.63948480032999,1.4105613165877395,1.45084432681708,2.227805141832097,,,1.164190130897196,,-623594.3291150802,-15.209170076740454,,,,21.37128904638669,0.691596295736265,0.9794124335142805,1.827018988133611,,,
-3.4128418549666657,-1.8601902145484541,-45.63948480032999,1.4105613165877395,1.45084432681708,2.227805141832097,,,1.164190130897196,,-19098.146206152513,-15.45127288554336,,,,21.37128904638669,0.691596295736265,0.9794124335142805,1.827018988133611,,,
-3.4128418549666657,-1.8601902145484541,-45.63948480032999,1.4105613165877395,1.45084432681708,2.227805141832097,,,1.164190130897196,,-468996.0475168292,-11.197701332895221,,,,21.37128904638669,0.691596295736265,0.9794124335142805,1.827018988133611,,,
3.686479146337936,3.2143295789000543,-5.8005925928603705,1.958672371627461,1.6097821279992974,1.438672364522167,,,0.8801515799189147,,-31366.210266821836,-15.038427109384788,,,,5.654598274656978,1.1371630193874698,5.526483174978046,13.355757425370754,,,
3.686479146337936,3.2143295789000543,-5.8005925928603705,1.958672371627461,1.6097821279992974,1.438672364522167,,,0.8801515799189147,,-167602.322084513,-11.174865003600894,,,,5.654598274656978,1.1371630193874698,5.526483174978046,13.355757425370754,,,
3.686479146337936,3.2143295789000543,-5.8005925928603705,1.958672371627461,1.6097821279992974,1.438672364522167,,,0.8801515799189147,,-213437.82889547228,-14.337879395038904,,,,5.654598274656978,1.1371630193874698,5.526483174978046,13.355757425370754,,,
3.686479146337936,3.2143295789000543,-5.8005925928603705,1.958672371627461,1.6097821279992974,1.438672364522167,,,0.8801515799189147,,-287960.03554167936,-16.35989047594111,,,,5.654598274656978,1.1371630193874698,5.526483174978046,13.355757425370754,,,
3.6481503850136545,0.6163875799289246,-5.145923924455008,1.573522269318619,1.7432637103207185,1.5536332667630544,,,1.1095762194688468,,-431084.79256567854,-14.023017425640466,,,,6.372735072503947,0.7933411562408506,2.597177565472559,5.82317928231847,,,
3.6481503850136545,0.6163875799289246,-5.145923924455008,1.573522269318619,1.7432637103207185,1.5536332667630544,,,1.1095762194688468,,-2728313.3102305643,-13.252739100343021,,,,6.372735072503947,0.7933411562408506,2.597177565472559,5.82317928231847,,,
3.6481503850136545,0.6163875799289246,-5.145923924455008,1.573522269318619,1.7432637103207185,1.5536332667630544,,,1.1095762194688468,,-518957.1136391696,-14.494516121683862,,,,6.372735072503947,0.7933411562408506,2.597177565472559,5.82317928231847,,,
3.7811191355620095,-2.351319817464234,-6.900037389717986,1.933577896043604,1.7735842188995532,1.5801150776402326,,,1.161873773451911,,-301804.4374734369,-11.447860979592864,,,,6.456273151042008,0.8212474633745709,1.7153789777740658,5.9211135442137826,,,
3.7811191355620095,-2.351319817464234,-6.900037389717986,1.933577896043604,1.7735842188995532,1.5801150776402326,,,1.161873773451911,,-526480.1858255244,-14.166478535490679,,,,6.456273151042008,0.8212474633745709,1.7153789777740658,5.9211135442137826,,,
3.7811191355620095,-2.351319817464234,-6.900037389717986,1.933577896043604,1.7735842188995532,1.5801150776402326,,,1.161873773451911,,-16076.573340902014,-15.864727053318601,,,,6.456273151042008,0.8212474633745709,1.7153789777740658,5.9211135442137826,,,
11.037545893900806,-4.594291256226171,-5.1014518972035106,2.74584676407133,1.8941137706197388,1.6335263876045332,,,1.240340681969707,,-20151.94458887638,-12.945230391159331,,,,9.791673292354659,0.8713292621015385,1.8335607078469616,7.900978904872123,,,
11.037545893900806,-4.594291256226171,-5.1014518972035106,2.74584676407133,1.8941137706197388,1.6335263876045332,,,1.240340681969707,,-6564.927065438187,-12.072654229122575,,,,9.791673292354659,0.8713292621015385,1.8335607078469616,7.900978904872123,,,
11.037545893900806,-4.594291256226171,-5.1014518972035106,2.74584676407133,1.8941137706197388,1.6335263876045332,,,1.240340681969707,,-18602.502482015225,-14.84330317589362,,,,9.791673292354659,0.8713292621015385,1.8335607078469616,7.900978904872123,,,
9.107501540275464,-1.303734650693248,-0.045354352187114956,2.4114420780218815,2.027304156849013,1.549031895170599,,,1.3378871364729563,,-39483.86069565205,-16.55854087477718,,,,10.65454192459199,0.7457175715050396,1.5850405441172863,6.3939137075162344,,,
13.544883688179265,-3.6780458997471484,-2.257396094092,2.5505122938544327,1.9888648415921173,1.5760615934057312,,,1.2706192227302064,,-19007.35447665201,-14.08660105322675,,,,13.329956578908002,0.8138990374959547,1.7840183023625487,7.411906170212036,,,
13.544883688179265,-3.6780458997471484,-2.257396094092,2.5505122938544327,1.9888648415921173,1.5760615934057312,,,1.2706192227302064,,-63662.625714626614,-10.20213805965152,,,,13.329956578908002,0.8138990374959547,1.7840183023625487,7.411906170212036,,,
13.544883688179265,-3.6780458997471484,-2.257396094092,2.5505122938544327,1.9888648415921173,1.5760615934057312,,,1.2706192227302064,,-194701.1215162819,-23.880705418876246,,,,13.329956578908002,0.8138990374959547,1.7840183023625487,7.411906170212036,,,
17.501233500896614,-8.270943180865684,-3.414518186006703,2.8898402357153814,2.0338250304818195,1.6056011474908374,,,1.3304617102794782,,-307744.09087913396,-13.147240510592573,,,,15.961777839913921,0.8249329726911675,1.2727756859373247,7.3676152390553415,,,
17.501233500896614,-8.270943180865684,-3.414518186006703,2.8898402357153814,2.0338250304818195,1.6056011474908374,,,1.3304617102794782,,-124809.10820314345,-13.641140183053693,,,,15.961777839913921,0.8249329726911675,1.2727756859373247,7.3676152390553415,,,
