simRound	simID	alphaRest	alphaAmp	alphaShift	infTicksCounts	avgVisitsCounts	pVisits	propSocialVisits	locPerSGCount	maxIncidence	epidemicSize	duration	sd_maxIncidence	sd_epidemicSize	sd_duration
0.0	290.0	0.019929	0.6181000000000001	0.3269	4.1318	4.5452	0.31306999999999996	0.29410000000000003	16.0195	0.8772788639625557	0.9999668652457665	1.4453216407166392	0.005268982157630581	2.2805231714275608e-05	0.01568167240332022
0.0	3504.0	0.015141	0.2613	0.3527	5.9674	2.2012	0.40883	0.2631	12.5843	0.7062413564610902	0.9935740221199496	1.7338411172347201	0.004160355743169887	0.00045734182386617087	0.02041907706291565
0.0	4435.0	0.009387	0.3835	0.08610000000000001	5.0122	4.9068000000000005	0.5337500000000001	0.1011	9.3467	0.9171880464158996	0.9999890612001076	1.463774812689355	0.004058962528406781	1.38949574582332e-05	0.01906579233220272
0.0	1463.0	0.004941	0.5391	0.9889000000000001	4.2198	1.9364000000000001	0.22901	0.7453000000000001	6.3637	0.03291831385485962	0.25172171989372955	2.163621812858637	0.016170293928678962	0.10992224764813	0.030966334497051103
0.0	498.0	0.019209	0.2551	0.05990000000000001	4.0374	3.4972000000000003	0.37193	0.17270000000000002	11.828100000000001	0.8612064858381785	0.9999013805307542	1.4572938360184677	0.005141300819894734	4.0310944044813736e-05	0.01946830745960913
0.0	2705.0	0.0006270000000000001	0.9433	0.0245	4.667	4.9748	0.37085	0.2865	4.1977	0.0014083274633362158	0.011217512963474252	2.0430292204003213	0.0011772875876984816	0.009739504275687386	0.06647131054941317
0.0	3660.0	0.008775	0.3689	0.1277	5.5222	1.2436	0.20884999999999998	0.2373	9.1529	0.23980427582983985	0.7970951029656521	2.0690583362831414	0.0048556054236044656	0.006464480560300326	0.026899978217707596
0.0	3280.0	0.021825	0.40390000000000004	0.1401	5.519	2.6276	0.21982999999999997	0.23910000000000003	5.8165000000000004	0.8903872072438013	0.999879836458603	1.5308430320056088	0.0035136812815407415	4.443319768681612e-05	0.018191138995774733
0.0	3211.0	0.026253	0.3579	0.0049	4.1226	4.6108	0.35285	0.44630000000000003	6.8045	0.9542818058370166	1.0	1.3339598694272166	0.005026647956994739	0.0	0.01594765060993429
0.0	716.0	0.003567	0.29390000000000005	0.37550000000000006	5.587	3.186	0.94253	0.6271	13.1049	0.30310832494314377	0.8741445209294401	2.068117243132533	0.014226370144566562	0.008585026844137164	0.02410378049447212
0.0	1192.0	0.020444999999999998	0.9125000000000001	0.33690000000000003	5.8074	4.3204	0.48424999999999996	0.1519	13.5229	0.9408318845937022	0.9999971083402193	1.4909926869433736	0.0031368964738374147	6.2031076681100315e-06	0.014112470702649385
0.0	4634.0	0.028521	0.1643	0.1623	4.9974	4.3164	0.38776999999999995	0.5021	17.311500000000002	0.9689496986047678	1.0	1.3684266765123485	0.002978988368554759	0.0	0.014213468320043566
0.0	4265.0	0.013947000000000001	0.17310000000000003	0.5521	5.6014	1.8292000000000002	0.49018999999999996	0.8811	18.098100000000002	0.40024846991729485	0.9500426056842373	1.939064994516956	0.004800968371963572	0.0017776156645788726	0.026390448235179796
0.0	1233.0	0.016137000000000002	0.06770000000000001	0.4559	4.2542	3.7252	0.29255	0.16410000000000002	6.8805	0.7975604305654876	0.9992377388067364	1.5299288688622585	0.004715617208576219	0.0001201715445986966	0.018649157938778638
0.0	3109.0	0.018327	0.46830000000000005	0.48150000000000004	5.8562	3.6900000000000004	0.67379	0.14329999999999998	5.9647	0.8462100787843262	0.9996688351373969	1.6000070500855221	0.0035918188733393267	7.568736024082322e-05	0.016463850773647738
0.0	1965.0	0.008031000000000002	0.4499	0.5379	4.3398	2.9524	0.41620999999999997	0.42710000000000004	19.0405	0.2581268099370867	0.85760620802743	2.0331330676111734	0.016950487013834194	0.01303033330667394	0.031691279507215744
0.0	2753.0	0.016245000000000002	0.6409	0.8491000000000001	5.9686	4.4948	0.86621	0.0915	16.262700000000002	0.9753346500069293	1.0	1.411292953974866	0.002001208578723639	0.0	0.011784315118348224
0.0	782.0	0.022539	0.5187	0.8507	5.0498	4.6756	0.14207	0.8221	16.524900000000002	0.9328617858496233	0.9999972635263582	1.4275938274002087	0.003926643872897492	6.4908917150834815e-06	0.01818521418158724
0.0	1933.0	0.024963000000000003	0.6745	0.41590000000000005	5.287	4.4756	0.91157	0.3763	3.1527000000000003	0.9137928379738547	0.9999929270321648	1.4907123464619403	0.0037873554619040645	1.1726293643049826e-05	0.014109801369058627
0.0	4262.0	0.005900999999999999	0.8087	0.1655	5.6834	4.7332	0.15233000000000002	0.7445	11.5127	0.8386658759173408	0.9996115308835418	1.5963921833648405	0.003607888237862891	7.721997440806734e-05	0.021552251648695717
0.0	4751.0	0.005721	0.9423	0.9425	5.2326	3.2484	0.72293	0.8447	2.8563	0.5548596190456577	0.9869490040580143	1.791975380934158	0.009000074951854106	0.0015415601425746775	0.033498937191637386
0.0	3617.0	0.026775	0.7417	0.5301	5.6362000000000005	4.5924	0.92435	0.5437000000000001	17.5167	0.8226744082574661	0.9995472617167687	1.6057562263732406	0.003993661560361633	9.352284824145508e-05	0.016288598444213584
0.0	4541.0	0.019839	0.0971	0.1427	5.9350000000000005	4.8852	0.73247	0.5095000000000001	1.3211	0.9755549736587708	1.0	1.4094330805963253	0.0021077169267723498	0.0	0.011886116260067955
0.0	15.0	0.010611	0.6743	0.6643	5.103400000000001	2.7364	0.91859	0.3597	1.7049000000000003	0.13974880136957915	0.9227134595157723	2.3868832263654425	0.017549069541253265	0.025512245275409264	0.040096968687440025
0.0	39.0	0.017061	0.17570000000000002	0.2761	4.0314	3.4812000000000003	0.52745	0.8329	16.9543	0.7463594319049339	0.9994436237252529	1.5446783737623784	0.004978934815671471	9.911547414323825e-05	0.023212826372990446
0.0	3773.0	0.019737	0.6797	0.0519	4.4426	3.1524	0.75659	0.8029000000000001	4.5853	0.8543777840410617	0.9999863252667847	1.4744580511615646	0.004548454076477432	1.3807554983524413e-05	0.017240070700752844
0.0	3718.0	0.008967	0.9991000000000001	0.7779	4.1122	1.5948	0.28679	0.7877000000000001	1.4275	0.0004549077427339521	0.0020946718694709265	1.7404955734451724	0.00021930606737757694	0.0011836141783331312	0.05364496632487183
0.0	3815.0	0.009243000000000001	0.9265000000000001	0.7165	4.2526	2.3772	0.87935	0.2027	4.011500000000001	0.0013702814126808301	0.006453704311359644	1.7991234766416946	0.0010539355271115217	0.005139199838308596	0.037796791566285785
0.0	2511.0	0.027075000000000002	0.9195	0.2355	5.7206	4.2868	0.75695	0.6561	17.258300000000002	0.9826416253440263	1.0	1.371839542222594	0.0018563710862763783	0.0	0.011518202758020837
0.0	4104.0	0.005823	0.7299	0.4097	5.3713999999999995	2.5428	0.28553	0.9345000000000001	19.648500000000002	0.3381549297712475	0.9477322235861098	2.116942374660648	0.02201826461896358	0.007830423021152237	0.020785846421088675
0.0	2269.0	0.022881000000000002	0.7447	0.3117	5.7178	2.0436	0.72959	0.0993	5.4745	0.8098290278754011	0.9992463752704072	1.6427737161993545	0.006390701870914931	0.00014814040510797185	0.020430069562194383
0.0	1469.0	0.017727	0.7635000000000001	0.48610000000000003	5.1554	4.542	0.91103	0.9157000000000001	3.1565	0.5879977538465468	0.9983101980353186	1.8094585384393356	0.017268777380816343	0.00040706165273418084	0.020899191757268933
0.0	3496.0	0.027698999999999998	0.9889000000000001	0.4605	5.9162	1.8404	0.31451	0.0893	1.8569	0.669738925808629	0.9933732914232443	1.918552571989435	0.02613793376849227	0.0016017739335086436	0.013572955717247995
0.0	4895.0	0.029793	0.4237	0.2693	5.2978000000000005	3.7804	0.38291	0.9287000000000001	14.3969	0.8918894127095178	0.9999995180025931	1.4807811544209002	0.004357231663710526	2.754583562635019e-06	0.014241316632619676
0.0	160.0	0.028190999999999997	0.43470000000000003	0.9635	5.4878	2.0572	0.7241900000000001	0.4635	8.0053	0.8967965913464482	0.9999538351805949	1.5160493384567872	0.003594951392333799	2.9191078530477716e-05	0.01757893748044287
0.0	2550.0	0.017745	0.8599	0.7251000000000001	5.545	4.3268	0.94865	0.4971	1.3249	0.8762097151909473	0.9998039023680844	1.5384640740507607	0.0044881837072276425	6.04429776316674e-05	0.020586113140183753
0.0	3848.0	0.028095000000000002	0.8661000000000001	0.1013	5.8598	3.9708	0.41008999999999995	0.3557	14.510900000000001	0.9916117435578929	1.0	1.3500429799982983	0.0011599220598723541	0.0	0.013370965719832225
0.0	373.0	0.018255	0.20090000000000002	0.11370000000000001	4.391	1.7748	0.46301	0.8665	11.2847	0.4943764391992754	0.9827059070746357	1.7711627076933458	0.004195129667386954	0.0007388132383321921	0.025060454832383627
0.0	4724.0	0.019575000000000002	0.9967	0.34430000000000005	4.9830000000000005	2.8324	0.31847	0.26970000000000005	13.8611	0.7687124687329014	0.9985480453458568	1.643054652432325	0.010059479046247455	0.0002919643342446722	0.018601268279219145
0.0	687.0	0.028575	0.1087	0.0213	4.5018	4.5564	0.52547	0.4757	16.908700000000003	0.9605723643467731	1.0	1.3442020267177828	0.003980288276560973	0.0	0.012905431081109085
0.0	3615.0	0.012039	0.4611	0.9629000000000001	5.4306	3.7588	0.43744999999999995	0.8379000000000001	5.7709	0.838217910791367	0.9999168238715247	1.5631498571720472	0.0039440609297376064	3.622275673211012e-05	0.019764413412313744
0.0	644.0	0.008601	0.3617	0.21550000000000002	4.2038	4.7940000000000005	0.8647699999999999	0.2701	18.652900000000002	0.8174317659619293	0.9997457492817284	1.509807093865831	0.005315060924527035	6.39536791228375e-05	0.01712638155082488
0.0	1406.0	0.009399000000000001	0.7327	0.4797	4.6498	3.338	0.10247	0.6729	3.1033	0.3874125281497425	0.9436425858554667	1.9918319890711496	0.03027171327475384	0.009290687491086747	0.0225755523142778
0.0	2335.0	0.009039	0.4369	0.8427	4.0566	1.3235999999999999	0.44249	0.0045000000000000005	15.004900000000001	0.002627259766447309	0.02364863993188168	2.0657877174222987	0.0023926633170225004	0.021634491828357943	0.08472017928781224
0.0	872.0	0.014991	0.4389	0.13590000000000002	5.579000000000001	1.3996	0.37318999999999997	0.9797	9.1681	0.19962957533550885	0.9454438619986911	2.177239693322915	0.022422134245644893	0.09562007249697455	0.06758651232631091
0.0	948.0	0.011445	0.7321	0.0769	4.8586	4.422000000000001	0.31072999999999995	0.4001	7.5873	0.9259881815419486	0.9999935658700164	1.4362779958331098	0.0038183478999634034	9.14503026266889e-06	0.017755235987855885
0.0	2061.0	0.024657000000000002	0.5725	0.6867000000000001	5.0998	4.514	0.94541	0.6851	11.622900000000001	0.9223654174014796	0.9999964622777096	1.451133475472855	0.003916216229974536	7.78100416115649e-06	0.01739864494583068
0.0	2849.0	0.028497	0.6143000000000001	0.7155	5.7286	3.362	0.6282500000000001	0.3235	18.6643	0.9246013641638894	0.9999806574362432	1.4981552916695773	0.003452897178601528	1.7301470655749328e-05	0.022129300100106684
0.0	4509.0	0.001437	0.6811	0.0217	5.1166	4.13	0.07349	0.03710000000000001	9.6507	0.1567933845982864	0.6506672053904601	2.0754866035230743	0.02016945597143329	0.05067320371413201	0.03524797932347613
0.0	3991.0	0.013941	0.3205	0.6489	4.8506	2.9996	0.46354999999999996	0.6853	10.9807	0.6157197857558994	0.9871280804866125	1.7127418120309716	0.004382813941775402	0.000704229052015846	0.02548177970045227
0.0	1158.0	0.018411	0.4405	0.6343000000000001	5.705	2.7676	0.59765	0.1745	4.2015	0.7135132962986128	0.99383310920731	1.693781667497754	0.004281943759735158	0.0004495911227620873	0.02187587116111535
0.0	1205.0	0.025425	0.5741	0.5299	5.0926	1.11	0.81365	0.7443000000000001	7.6709000000000005	0.3049698810210447	0.9139317514433098	2.10406927949096	0.030990076979292833	0.014293395599147888	0.02123178894228568
0.0	2432.0	0.006716999999999999	0.6917	0.7365	5.4102	1.974	0.44447	0.3941	15.8675	0.014144510582248564	0.04175292202985817	1.9755298066699531	0.06448316481205792	0.17634825403803964	0.11032556229573658
0.0	31.0	0.017013	0.2601	0.4657	4.2418	3.474	0.52871	0.10950000000000001	4.923500000000001	0.7458793759771569	0.9982100343814738	1.5767320836108283	0.004478998707313055	0.00019652350958494414	0.0214623356209312
0.0	4202.0	0.017907	0.40170000000000006	0.5019	5.6498	2.9348	0.49379	0.2793	8.2599	0.7410364088082467	0.9966502630386465	1.681945695351138	0.003470939159814886	0.0002674535751786812	0.022054408703723376
0.0	2986.0	0.021975	0.36650000000000005	0.8773000000000001	5.109	4.098800000000001	0.6131300000000001	0.5479	11.9155	0.9564111538672445	0.999999838077658	1.4024746978544333	0.003173542726360761	1.6192234204459588e-06	0.0162372467405245
0.0	2975.0	0.015135000000000001	0.5633	0.3583	5.9874	3.7724	0.54059	0.3049	10.5551	0.8872332188480406	0.9999206719147548	1.575112543258386	0.00397700695460983	3.85623423522062e-05	0.01631435427412582
0.0	196.0	0.015879	0.2881	0.8649	4.5666	4.501200000000001	0.78503	0.9685	3.7796999999999996	0.5988219642289991	0.9998642397371027	1.6839077254204522	0.005409173485523401	0.00012582462178786335	0.027042741770951065
0.0	4806.0	0.024837	0.7787000000000001	0.2741	4.0022	4.4116	0.27491	0.2795	3.8215000000000003	0.9154593283793515	0.9999958128972151	1.3861382040306598	0.0055904606603990456	7.461028757590957e-06	0.01778295478323192
0.0	1457.0	0.015351	0.4133	0.6395000000000001	5.215	2.678	0.51071	0.6239	12.4855	0.5737021946845573	0.9774580207981169	1.7696128691088508	0.005251872662980526	0.000992977653238558	0.02383700485278778
0.0	4324.0	0.001533	0.4265	0.33630000000000004	5.2446	4.9308	0.8051900000000001	0.22210000000000002	2.0925000000000002	0.2737112100118296	0.8527388555663125	2.095202766984853	0.018452232113059294	0.011489973200064202	0.021356329261958344
0.0	4711.0	0.012507	0.27070000000000005	0.8601000000000001	5.8466000000000005	1.3852	0.3911899999999999	0.0643	16.509700000000002	0.36557908814273815	0.886977187483661	1.9548105204512305	0.011173247699408919	0.007759670381979293	0.03539346302435571
0.0	799.0	0.019713	0.8113	0.4297	4.2286	1.9508	0.89699	0.6837	3.0539	0.4358242090831492	0.9669509189164112	1.9260851337045182	0.0235307626420356	0.00556911178132759	0.01893991961777516
0.0	3824.0	0.029889000000000002	0.5127	0.5683	5.159800000000001	4.663600000000001	0.31577	0.8759	2.5979	0.8045110225759703	0.9998677566060792	1.5766315810834122	0.003715239561653578	4.4592028841164804e-05	0.018623449048154526
0.0	3842.0	0.025233000000000002	0.2695	0.4235	5.1777999999999995	2.4836	0.54401	0.5339	6.530900000000001	0.7979126994282346	0.9991183394868408	1.6038092978782004	0.003728867817189398	0.0001360297680583556	0.02133163407535087
0.0	4372.0	0.009783	0.6947000000000001	0.2921	5.8502	4.163600000000001	0.92669	0.1341	2.9931	0.8829940244939523	0.9999278960218956	1.5714139326004701	0.0037369385268136335	3.2157222046006416e-05	0.016044213744019986
0.0	3470.0	0.016053	0.2445	0.8403	4.119	3.0028	0.78287	0.0779	17.3761	0.7497543638340096	0.9982069302756328	1.5587008132611544	0.004340852208624169	0.00019096596647548786	0.01789049433203486
0.0	1435.0	0.005133	0.07150000000000001	0.6815	5.1646	4.1564	0.37553	0.7983	15.1265	0.5424811935098337	0.9767976355325303	1.7947232586814423	0.004809084030242482	0.000813032287608466	0.02528283127120395
0.0	3353.0	0.001209	0.6361	0.9783000000000001	5.7778	3.3964	0.19552999999999998	0.9467000000000001	7.9711	0.0004337601675380028	0.002350232037440309	1.9386555887670243	0.00017935383450500545	0.001321294186632288	0.07432989644225008
0.0	1128.0	0.018536999999999998	0.7255	0.2863	5.0362	3.5820000000000003	0.27508999999999995	0.6879000000000001	16.7795	0.8734277678740042	0.999923748221119	1.5236061352997199	0.004491957993342364	3.5098647545402114e-05	0.021466050365459368
0.0	2701.0	0.010449000000000002	0.0597	0.0021000000000000003	5.1998	3.4788	0.13271	0.8353	3.4377000000000004	0.6237825818706368	0.9930000134861332	1.7368335465845761	0.003539535914635151	0.00040619143829913557	0.028139590068262988
0.0	3804.0	0.015068999999999999	0.5909	0.7289	4.0638	1.0532	0.51125	0.5607	9.8711	0.0005881828408343887	0.0035570681876428427	1.871808491241663	0.0003708068768251377	0.0023563808747026033	0.0788167242424039
0.0	4870.0	0.026445	0.1693	0.1751	5.474600000000001	4.994	0.06071	0.30310000000000004	18.7897	0.9587274280900527	0.9999975844084126	1.4207689931325063	0.0024903932425001853	6.218107852492135e-06	0.024183109941142464
0.0	4501.0	0.017540999999999998	0.9571000000000001	0.13890000000000002	5.045	1.2812000000000001	0.8113100000000001	0.1669	2.6207000000000003	0.6788414164692597	0.9930487580117615	1.6954202275576193	0.004606579611439841	0.00040923566365002375	0.022601615389398467
0.0	518.0	0.014811	0.7869	0.8175	4.5698	1.5404	0.27365	0.38530000000000003	14.529900000000001	0.2975896163132391	0.821269563647449	1.881845785882455	0.02983349519041013	0.03624959692805119	0.035662196912316
0.0	24.0	0.012308999999999999	0.4091	0.11030000000000001	4.5066	1.0564	0.22469	0.7337	13.674900000000001	0.19469084430912365	0.776699812224866	2.0584419418675837	0.006086354988553249	0.010090725871003466	0.03216325197753819
0.0	500.0	0.009669	0.6417	0.0795	5.5606	3.3468	0.7942100000000001	0.7795000000000001	1.5567	0.7818155332147664	0.9992090580249795	1.6426122598829205	0.003394729867106639	0.00010985409663425081	0.023624921236963796
0.0	4581.0	0.006045	0.0943	0.6207	5.8118	4.6132	0.23729	0.16050000000000003	17.056900000000002	0.7423594077086986	0.9958542933200346	1.690923079233446	0.0030842314461786762	0.0002429672943311047	0.027279332407015175
0.0	4246.0	0.027795000000000004	0.9241	0.2561	4.051	4.7668	0.15755	0.9635	3.5022999999999995	0.7128655678098472	0.999987121248506	1.5527355845901445	0.005483228824669795	1.621063480176999e-05	0.02571817705499031
0.0	897.0	0.003243	0.0609	0.0927	5.9118	3.2812	0.45239	0.8273	9.4835	0.2663691775600987	0.8497033447383054	2.078584285428942	0.004091395227467876	0.0033474915343550595	0.027143060681199597
0.0	4692.0	0.007989	0.1417	0.4459	5.6962	4.8812	0.69305	0.8681000000000001	18.345100000000002	0.7904704932778802	0.999631911697619	1.6219283112058094	0.0036033287588637655	8.916279269004527e-05	0.015803010496990098
0.0	2532.0	0.012873	0.5439	0.49870000000000003	5.2414000000000005	1.3412	0.20471	0.1627	8.6095	0.2789984965532722	0.8687856861513743	2.177156131987675	0.02737059188911659	0.01526962254161217	0.01752249237927845
0.0	432.0	0.017450999999999998	0.8033	0.14950000000000002	4.2578	1.4548	0.12965	0.5695	10.4259	0.5412548134365476	0.9767622459326987	1.7415364143874676	0.00541322131896085	0.001107781096795617	0.0300029817424644
0.0	4036.0	0.0030810000000000004	0.43570000000000003	0.3379	5.9306	2.5076	0.54491	0.4353	6.3409	0.20720023698574322	0.7777375177125966	2.2137332080135566	0.01174194840742613	0.008985825034939473	0.025233587892804287
0.0	3964.0	0.021045	0.9781000000000001	0.1753	4.9994	3.1636	0.11669	0.14390000000000003	18.3717	0.9123476259230487	0.9999523928107189	1.472135471165496	0.004051975902607016	2.6789998146083406e-05	0.02324237477168767
