walker	inv_sigma_noise	inv_sigma_gp	lambda2	zeta0	ell0	nu0	zeta1	ell1	nu1	zeta2	ell2	nu2	log_l	log_p

18	1.448918165e+00	7.571613049e-01	1.702219386e+00	2.120543222e-01	2.109209970e-01	-7.139400239e-01	1.270114042e+00	7.343895165e-01	4.266142282e-01	2.871077061e-01	6.060820029e-01	-2.959451729e-01	-1.289332376e+06	-1.042983626e+01

19	4.562803261e+00	1.705486140e-01	1.909688801e+00	2.132170624e-01	3.884274740e+00	-7.932206845e-01	2.779881634e-01	7.431917012e-01	6.580096725e-01	3.005560243e+00	6.184578694e-01	1.159463574e+00	-8.624449918e+06	-1.825623164e+01

20	1.667557632e+00	6.765608765e-01	1.723619303e+00	2.970638826e-01	5.984409814e-02	3.515013005e-01	1.023435359e+00	3.639417370e-01	-1.364777347e+00	7.597460449e-01	7.822146884e-01	1.240156231e+00	-1.373050015e+06	-1.367856131e+01

21	5.202984210e-01	3.465477671e-01	1.012537049e+00	4.594505128e-01	7.850346502e+00	1.145344818e-01	1.453486033e-01	4.815584213e+00	4.450533585e-03	3.193345781e+00	8.824710025e-01	-6.151997221e-01	-1.854563426e+05	-1.839339963e+01

22	1.877680325e+00	1.746352959e+00	2.705142294e+00	3.353071809e+00	1.688143112e+00	4.979825892e-01	3.722524978e-01	7.546329456e-01	-2.516113739e+00	1.848439216e+00	1.215337535e+00	1.685309594e+00	-2.575082874e+06	-2.215019150e+01

23	3.477810394e-01	9.649718092e-02	5.919825651e-01	1.372341434e-02	3.908873870e-01	4.386054833e-01	1.474982126e-01	1.388792539e+00	7.863999827e-01	7.619784897e-01	1.420521181e+00	-7.514431911e-01	-6.181363629e+04	-8.774872801e+00

24	1.144928845e+00	9.383781573e-01	9.634990656e-01	7.116003476e-01	3.974477000e-01	1.031899028e+00	7.367146858e-01	3.312951114e+00	-9.568196462e-01	2.334872938e+00	2.891565169e+00	-1.128313605e+00	-9.122637088e+05	-1.716847924e+01

25	1.038397153e-02	5.574323842e-01	8.842217545e-01	4.339762976e-01	9.559304764e-01	-4.709335988e-01	1.068877382e+00	1.600130201e+00	-1.044411570e+00	5.479532045e-01	1.379803234e+00	1.301414813e+00	-3.333442137e+03	-1.161903324e+01

26	5.379501943e-01	6.310806637e-01	6.386159574e+00	4.681925365e-02	5.419512466e-01	-5.655047270e-01	4.865509903e-01	8.893789147e-01	5.471114337e-01	1.500698635e+00	5.107945803e+00	2.585449485e-01	-2.380984746e+05	-1.564929487e+01

27	1.088330260e+00	5.125835843e-01	5.829469153e-01	2.667356905e+00	2.019657497e-01	9.008413984e-01	9.870974625e-01	1.410125616e+00	-3.625574788e-01	3.112908201e+00	2.236295935e+00	2.704434279e-01	-6.903145376e+05	-1.650529057e+01

28	3.814780617e-01	1.921718559e+00	9.179532297e-01	3.099201347e-01	2.433647650e-01	-5.414871162e-01	1.929981131e+00	1.385485539e+00	2.523881358e-01	8.881830253e-01	4.219967465e-01	1.549958778e+00	-5.499310521e+05	-1.289085715e+01

29	7.939046593e-01	1.211030915e+00	2.198850967e+00	4.050682037e-01	5.123930642e-01	4.850108440e-01	3.727844505e-01	6.494718613e-01	3.526929077e-01	2.502714051e+00	2.125609429e-01	-3.582615518e-01	-1.189401190e+06	-1.172192034e+01

30	1.851273525e+00	1.931418520e-01	6.332967979e+00	1.261169577e-01	2.098789196e-01	2.183674366e+00	2.778805407e-01	3.684159557e-01	-7.034617458e-01	4.424202528e-01	8.058225283e-01	3.251450473e-01	-3.455307649e+05	-1.418833100e+01

31	3.505704732e-01	1.641214361e+00	4.892725181e-01	1.040647824e-01	1.287647526e+00	1.343162958e+00	4.102623927e-01	1.094981201e+00	2.656698649e-01	5.191327282e-01	5.274222208e+00	-1.223896494e+00	-1.912240007e+05	-1.450162042e+01

32	1.711185686e-01	6.165227638e-01	1.930483351e-01	1.923952147e+00	4.077830102e-01	-4.368450464e-01	1.568011508e+00	3.458586307e-01	-1.941495695e+00	2.018598440e+00	1.421537862e+01	7.216943605e-01	-9.553785683e+04	-1.992169382e+01

33	7.130389375e-01	3.141277343e-01	3.323867689e+00	9.379763822e-01	1.201763169e+01	-4.484993483e-01	2.468739903e-01	3.411600281e-01	1.088335376e+00	1.865211525e-01	1.012422446e+00	2.263907299e-01	-3.407743271e+05	-1.616723320e+01

34	4.217189438e+00	2.680369521e-01	3.093393739e+00	1.600392878e+00	1.999652791e+00	-1.433920188e-01	5.576193035e-01	2.497386529e-01	1.157904657e+00	3.642016890e-01	2.284782214e-01	1.200196523e-01	-1.838020755e+06	-1.564493476e+01

35	1.349070828e-01	5.083276997e-01	1.337332381e+00	7.755204908e-01	1.198794945e+00	1.048980558e+00	7.020571775e-01	3.275465550e-01	9.105534924e-01	5.358759404e-02	5.375528998e-01	3.128854182e-01	-5.113789638e+04	-9.306058354e+00

36	1.154169020e+00	1.212266168e+00	8.145738303e-01	3.982233447e-01	2.602406063e-01	5.077650337e-02	5.739914891e-01	7.099455938e-01	4.816738741e-01	4.142913895e-03	5.265320631e+00	6.552456900e-02	-1.212720159e+06	-1.232696102e+01

37	2.289589858e-02	8.479069346e-01	1.101141136e+00	7.270404188e-01	1.717865686e-01	5.428442980e-01	4.254383238e-01	2.347597079e+00	-9.142115858e-01	2.257725317e-01	3.025537913e+00	-2.128177747e-01	-4.430730882e+03	-1.227318065e+01

38	6.849437422e-01	1.209403746e+00	2.270330371e-01	1.306355609e+00	1.869737200e+00	1.135678715e+00	6.246642879e-01	8.585086047e-01	-5.800031389e-01	2.073728267e+00	2.999020120e-01	7.105309412e-01	-6.056080352e+05	-1.338395587e+01

39	6.387508753e-03	8.216786634e-02	1.885605486e+00	3.643146520e-01	1.551440520e+00	-1.888665856e-01	3.926405987e-01	3.760036545e+00	-6.111094850e-01	4.424975036e-02	3.478282187e+00	-3.982399652e-01	-2.309439289e+03	-1.308377126e+01

40	3.097169058e+00	1.492474079e-01	2.359685531e-01	3.341079473e-01	2.995817020e-01	1.283865923e+00	1.050358445e-01	1.673190787e+00	-4.617088172e-01	6.811425404e-01	2.244808995e-01	-6.987335109e-01	-7.770113414e+05	-1.155466737e+01

41	1.920346010e+00	2.678962579e-01	3.125207879e+00	8.990587326e-01	9.078898729e+00	-1.872175535e-02	3.956263953e-01	3.445482547e-01	-1.694303956e-01	1.131548472e+00	8.346451501e-01	-8.023399833e-02	-1.739123208e+06	-1.645500245e+01

42	1.254544476e+00	1.343529048e+00	4.228559467e+00	1.400101626e+00	1.476992764e+00	-6.830732172e-01	1.288327681e+00	4.616533956e-01	9.879226355e-01	6.006026296e-01	1.197263600e+00	-5.124192174e-01	-1.303254577e+06	-1.539360679e+01

43	1.638265563e+00	1.264478734e+00	2.159806725e+00	1.410263657e+00	9.980801785e-01	1.810239464e+00	2.772756802e+00	3.740798165e+00	-1.037961815e+00	9.464385255e-02	7.359588619e+00	-2.700775482e-01	-1.770616609e+06	-2.287333871e+01

44	5.309541886e-01	5.766228805e-01	8.373021567e-01	1.440696686e-01	1.252566328e+00	-1.468241487e+00	3.087106718e-01	2.532793422e-01	-2.730124191e+00	3.843110303e-01	2.184155185e+00	-1.336233938e+00	-2.541659020e+05	-1.510932535e+01

45	1.733632207e-01	1.229557926e-01	2.417989416e-01	1.150562767e+00	1.507317200e+00	-9.155968194e-01	1.532962104e+00	1.207088250e+00	-6.536422900e-01	1.470507771e+00	1.984316539e+01	-8.606218694e-01	-2.241894090e+04	-1.983150850e+01

46	2.731038438e+00	9.500939057e-02	3.435151823e+00	7.446904469e-01	3.854608592e+00	-2.004962651e-02	1.016613111e+00	2.282469794e+00	2.079501210e-01	2.396522868e-01	7.724741339e-01	-6.214066429e-01	-3.850472029e+06	-1.626248733e+01

47	4.901670826e-01	1.209244710e+00	1.046611488e-03	1.417052181e+00	1.137464134e+00	-6.940914640e-01	2.004589672e-01	1.067487593e-01	-2.020405648e-01	2.117978431e+00	2.228722531e-01	1.801423050e+00	-2.379631367e+06	-1.343769076e+01

48	4.397344262e+00	3.242439405e-01	2.247957584e+00	1.741258829e-01	4.201613493e-01	7.054272245e-01	1.533709850e+00	1.475107969e+00	1.250609849e+00	5.238572530e-01	3.430157699e-01	1.118518260e+00	-4.150563832e+06	-1.543835579e+01

49	5.623522324e-01	9.037495378e-01	3.787978441e+00	3.167117765e-01	3.230242491e-01	-4.212343742e-01	2.182161058e+00	1.691817638e+00	-1.861246666e-01	9.447641397e-01	4.965083500e-01	-7.356507098e-02	-4.568974545e+05	-1.295425266e+01
0	1.348391492e-01	3.131268676e-01	1.004274750e-01	3.759627507e+00	6.025762453e-01	-1.530758564e+00	2.051065671e+00	1.124563594e+00	1.771543752e-01	4.836925812e-01	1.511252347e+00	-5.142601179e-01	-4.316883653e+04	-1.445278528e+01

1	5.663686048e-02	4.779478866e+00	1.499190979e+00	8.878147159e-02	2.026497651e+00	-4.333575777e-02	1.345808522e+00	3.299406873e-01	-4.666356118e-01	7.169236933e-01	1.555843255e+00	2.386158202e-01	-1.806478091e+04	-1.505977429e+01

2	1.669546010e+00	7.397907161e-01	4.684260054e-01	5.278332755e-02	2.418007766e-01	7.740224330e-01	4.076056736e-01	9.664395238e-01	2.056915361e-01	6.108483231e-01	2.614006851e+00	-1.792089255e-01	-1.572327213e+06	-1.114777601e+01

3	6.226863055e-01	5.423641393e-01	2.162400683e+00	3.180638364e-01	1.085875707e+00	4.191183238e-01	3.330191426e-01	8.208544351e-01	6.107401296e-02	2.866948841e-01	1.047329269e+00	-1.008799062e+00	-2.830194379e+05	-9.961606506e+00

4	1.291358610e-01	7.488561938e-01	6.924102298e-01	1.720963069e+00	5.122054324e+00	2.575427993e-01	3.244287866e-01	1.087599461e+00	3.212353927e-01	8.562390318e-01	4.904692750e+00	-2.395119300e-02	-2.693195763e+04	-1.625376375e+01

5	3.257832724e-01	6.701896497e-01	1.147533459e+00	2.051263603e+00	1.007971899e+00	-1.357381320e+00	1.205056435e+00	6.161632025e-01	2.115712008e-01	5.901931089e-01	1.864681313e+00	1.304123064e-01	-1.282322140e+05	-1.298772433e+01

6	2.854836918e+00	3.503185789e-01	3.712816663e+00	6.725354300e-01	7.030239546e-01	-1.076788550e-01	1.309331805e+00	1.114665029e+00	8.282123095e-01	1.032748222e+00	3.788029109e+00	1.194318748e+00	-4.216472913e+06	-1.750074586e+01

7	5.937971013e-01	1.564738541e-01	7.656891253e+00	1.557385812e-01	1.367008218e+00	9.094642513e-01	1.121641743e+00	1.254205948e-01	-5.358054534e-01	1.229346230e+00	5.785760184e-01	-2.936587312e-01	-1.087051653e+05	-1.429207934e+01

8	3.125018547e-02	2.542833149e+00	1.140096112e+00	1.141345119e+00	3.080748357e-01	3.924177185e-01	1.478674738e-01	1.061865296e+00	-1.689119594e-02	3.026167393e+00	1.613883819e+00	-1.097361958e-01	-6.371287261e+03	-1.387413055e+01

9	3.904431307e-01	1.369740711e-01	1.323342141e+00	1.936531938e+00	3.307780988e-01	-5.802186576e-01	3.132442357e+00	2.960215460e-01	-1.269654663e+00	1.430658477e+00	6.418663660e-01	8.471337493e-01	-6.107784435e+04	-1.387808221e+01

10	1.939143742e-01	1.300412321e+00	1.590593135e+00	3.605198829e-01	1.137551543e-01	6.702987701e-01	8.777659632e-01	6.445715602e-01	6.689793384e-01	2.760228353e-01	4.970710911e-01	7.247381705e-01	-1.749620401e+05	-1.009486443e+01

11	6.966779017e-01	6.943715848e-01	4.645638118e-01	3.990032525e-01	2.273828924e+00	7.451015993e-02	8.543114292e-01	9.300683636e-01	-2.928762188e-01	8.394783092e-01	3.167603899e-01	-7.735785687e-01	-4.086292936e+05	-1.078014390e+01

12	1.798772467e-01	2.882620228e+00	2.852971620e-01	2.397297352e+00	1.867285137e+00	6.535751822e-02	1.715704451e+00	2.304250701e-01	1.943866146e-01	1.497850105e+00	2.121876643e+00	-1.398981359e+00	-1.562261160e+05	-1.738766472e+01

13	1.410702864e+00	1.273414900e+00	5.200369825e-01	9.710287483e-01	2.096650251e-01	2.217148540e+00	1.868595031e-03	3.275548026e-01	3.526816094e-01	1.444411767e+00	2.330379117e+00	4.492097342e-01	-1.950279900e+06	-1.447350171e+01

14	7.351402853e-01	2.512665851e-01	3.692356681e-01	4.377703773e-01	4.756297265e-01	5.998422886e-01	2.544415134e-02	5.338291627e-01	1.535650354e-01	1.018044849e-01	1.516899404e+00	5.019568586e-01	-2.645239132e+05	-7.772563817e+00

15	5.554183404e-01	1.288431587e-01	1.028328076e+00	6.193338833e-01	3.034290460e-01	-1.328735738e-01	4.607713891e-01	3.923320987e+00	-5.220040635e-01	3.267273321e+00	6.639316739e+00	-1.672629591e+00	-1.721042910e+05	-1.874801217e+01

16	5.109002148e-01	4.917889661e-01	6.204737119e-01	1.214825945e+00	3.112863030e+00	8.177003756e-01	3.636011076e-01	1.275159954e+00	1.662461795e-01	4.830862273e-01	2.415529275e+00	-1.379744100e-01	-1.797987490e+05	-1.318437581e+01

17	3.071370050e-01	3.118194434e-01	4.990766394e+00	7.529444951e-01	4.287198588e-01	-5.928570408e-01	1.167052698e+00	7.273632113e-01	-4.521525768e-01	9.236086371e-01	7.118517930e-01	2.670134446e-01	-9.207782191e+04	-1.163214190e+01

18	1.448918165e+00	7.571613049e-01	1.702219386e+00	2.120543222e-01	2.109209970e-01	-7.139400239e-01	1.270114042e+00	7.343895165e-01	4.266142282e-01	2.871077061e-01	6.060820029e-01	-2.959451729e-01	-1.289332376e+06	-1.042983626e+01

19	4.562803261e+00	1.705486140e-01	1.909688801e+00	2.132170624e-01	3.884274740e+00	-7.932206845e-01	2.779881634e-01	7.431917012e-01	6.580096725e-01	3.005560243e+00	6.184578694e-01	1.159463574e+00	-8.624449918e+06	-1.825623164e+01

20	9.535824105e-01	6.252356631e-01	1.361974012e+00	3.560511054e-01	4.459131541e-01	-2.835817929e-03	1.043013559e+00	8.965400721e-01	-1.226751241e+00	6.684974064e-01	1.039679204e+00	1.266548824e+00	-6.046059086e+05	-1.151123850e+01

21	4.793980539e-01	3.474820957e-01	9.895583175e-01	4.469416102e-01	7.914890681e+00	1.174100372e-01	1.407909422e-01	4.865988509e+00	-8.446098339e-03	3.224631789e+00	8.897327807e-01	-6.232403629e-01	-1.599183319e+05	-1.841921371e+01

22	1.566690490e+00	1.724941903e+00	2.253889246e+00	2.691424477e+00	1.606583782e+00	6.701002028e-01	3.799930615e-01	8.239435113e-01	-1.949614595e+00	1.577731248e+00	2.041913222e+00	1.092861369e+00	-1.838605437e+06	-1.939974674e+01

23	3.477810394e-01	9.649718092e-02	5.919825651e-01	1.372341434e-02	3.908873870e-01	4.386054833e-01	1.474982126e-01	1.388792539e+00	7.863999827e-01	7.619784897e-01	1.420521181e+00	-7.514431911e-01	-6.181363629e+04	-8.774872801e+00

24	9.411507493e-01	9.219472196e-01	9.884969403e-01	7.144044973e-01	3.564642372e-01	9.430793177e-01	6.801822066e-01	3.137628271e+00	-9.490813802e-01	1.951828514e+00	2.915896638e+00	-9.620457630e-01	-6.626089976e+05	-1.615347592e+01

25	1.038397153e-02	5.574323842e-01	8.842217545e-01	4.339762976e-01	9.559304764e-01	-4.709335988e-01	1.068877382e+00	1.600130201e+00	-1.044411570e+00	5.479532045e-01	1.379803234e+00	1.301414813e+00	-3.333442137e+03	-1.161903324e+01

26	5.379501943e-01	6.310806637e-01	6.386159574e+00	4.681925365e-02	5.419512466e-01	-5.655047270e-01	4.865509903e-01	8.893789147e-01	5.471114337e-01	1.500698635e+00	5.107945803e+00	2.585449485e-01	-2.380984746e+05	-1.564929487e+01

27	8.116813210e-01	4.547125790e-01	4.429471924e-01	2.984271766e+00	3.182001512e-01	1.953292625e-01	1.295800578e+00	1.327271744e+00	-2.059637674e-01	2.350059230e+00	2.025929485e+00	4.276704892e-02	-4.089191899e+05	-1.506581425e+01

28	3.814780617e-01	1.921718559e+00	9.179532297e-01	3.099201347e-01	2.433647650e-01	-5.414871162e-01	1.929981131e+00	1.385485539e+00	2.523881358e-01	8.881830253e-01	4.219967465e-01	1.549958778e+00	-5.499310521e+05	-1.289085715e+01

29	7.939046593e-01	1.211030915e+00	2.198850967e+00	4.050682037e-01	5.123930642e-01	4.850108440e-01	3.727844505e-01	6.494718613e-01	3.526929077e-01	2.502714051e+00	2.125609429e-01	-3.582615518e-01	-1.189401190e+06	-1.172192034e+01

30	1.851273525e+00	1.931418520e-01	6.332967979e+00	1.261169577e-01	2.098789196e-01	2.183674366e+00	2.778805407e-01	3.684159557e-01	-7.034617458e-01	4.424202528e-01	8.058225283e-01	3.251450473e-01	-3.455307649e+05	-1.418833100e+01

31	3.505704732e-01	1.641214361e+00	4.892725181e-01	1.040647824e-01	1.287647526e+00	1.343162958e+00	4.102623927e-01	1.094981201e+00	2.656698649e-01	5.191327282e-01	5.274222208e+00	-1.223896494e+00	-1.912240007e+05	-1.450162042e+01

32	1.711185686e-01	6.165227638e-01	1.930483351e-01	1.923952147e+00	4.077830102e-01	-4.368450464e-01	1.568011508e+00	3.458586307e-01	-1.941495695e+00	2.018598440e+00	1.421537862e+01	7.216943605e-01	-9.553785683e+04	-1.992169382e+01

33	7.130389375e-01	3.141277343e-01	3.323867689e+00	9.379763822e-01	1.201763169e+01	-4.484993483e-01	2.468739903e-01	3.411600281e-01	1.088335376e+00	1.865211525e-01	1.012422446e+00	2.263907299e-01	-3.407743271e+05	-1.616723320e+01

34	4.226944050e+00	2.618730950e-01	3.095012558e+00	1.593085062e+00	2.000951634e+00	-1.460662383e-01	5.583921927e-01	2.476334898e-01	1.173223523e+00	3.580131421e-01	2.243634991e-01	1.134931563e-01	-1.760212812e+06	-1.566742726e+01

35	1.349070828e-01	5.083276997e-01	1.337332381e+00	7.755204908e-01	1.198794945e+00	1.048980558e+00	7.020571775e-01	3.275465550e-01	9.105534924e-01	5.358759404e-02	5.375528998e-01	3.128854182e-01	-5.113789638e+04	-9.306058354e+00

36	1.154169020e+00	1.212266168e+00	8.145738303e-01	3.982233447e-01	2.602406063e-01	5.077650337e-02	5.739914891e-01	7.099455938e-01	4.816738741e-01	4.142913895e-03	5.265320631e+00	6.552456900e-02	-1.212720159e+06	-1.232696102e+01

37	2.289589858e-02	8.479069346e-01	1.101141136e+00	7.270404188e-01	1.717865686e-01	5.428442980e-01	4.254383238e-01	2.347597079e+00	-9.142115858e-01	2.257725317e-01	3.025537913e+00	-2.128177747e-01	-4.430730882e+03	-1.227318065e+01

38	6.093574563e-01	1.083837773e+00	4.117860837e-01	1.201419019e+00	1.834281238e+00	9.881338914e-01	5.988185171e-01	1.181717957e+00	-5.834681623e-01	1.847658951e+00	6.539507126e-01	5.870218337e-01	-3.752651442e+05	-1.313044269e+01

39	6.387508753e-03	8.216786634e-02	1.885605486e+00	3.643146520e-01	1.551440520e+00	-1.888665856e-01	3.926405987e-01	3.760036545e+00	-6.111094850e-01	4.424975036e-02	3.478282187e+00	-3.982399652e-01	-2.309439289e+03	-1.308377126e+01

40	3.097169058e+00	1.492474079e-01	2.359685531e-01	3.341079473e-01	2.995817020e-01	1.283865923e+00	1.050358445e-01	1.673190787e+00	-4.617088172e-01	6.811425404e-01	2.244808995e-01	-6.987335109e-01	-7.770113414e+05	-1.155466737e+01

41	1.920346010e+00	2.678962579e-01	3.125207879e+00	8.990587326e-01	9.078898729e+00	-1.872175535e-02	3.956263953e-01	3.445482547e-01	-1.694303956e-01	1.131548472e+00	8.346451501e-01	-8.023399833e-02	-1.739123208e+06	-1.645500245e+01

42	1.169066661e+00	1.282755581e+00	4.239867601e+00	1.260489922e+00	1.341018023e+00	-6.545984928e-01	1.355282024e+00	5.922990539e-01	8.624171219e-01	6.567750777e-01	1.227291764e+00	-4.502647135e-01	-1.114823255e+06	-1.505973521e+01

43	1.638265563e+00	1.264478734e+00	2.159806725e+00	1.410263657e+00	9.980801785e-01	1.810239464e+00	2.772756802e+00	3.740798165e+00	-1.037961815e+00	9.464385255e-02	7.359588619e+00	-2.700775482e-01	-1.770616609e+06	-2.287333871e+01

44	5.309541886e-01	5.766228805e-01	8.373021567e-01	1.440696686e-01	1.252566328e+00	-1.468241487e+00	3.087106718e-01	2.532793422e-01	-2.730124191e+00	3.843110303e-01	2.184155185e+00	-1.336233938e+00	-2.541659020e+05	-1.510932535e+01

45	1.733632207e-01	1.229557926e-01	2.417989416e-01	1.150562767e+00	1.507317200e+00	-9.155968194e-01	1.532962104e+00	1.207088250e+00	-6.536422900e-01	1.470507771e+00	1.984316539e+01	-8.606218694e-01	-2.241894090e+04	-1.983150850e+01

46	2.731038438e+00	9.500939057e-02	3.435151823e+00	7.446904469e-01	3.854608592e+00	-2.004962651e-02	1.016613111e+00	2.282469794e+00	2.079501210e-01	2.396522868e-01	7.724741339e-01	-6.214066429e-01	-3.850472029e+06	-1.626248733e+01

47	4.901670826e-01	1.209244710e+00	1.046611488e-03	1.417052181e+00	1.137464134e+00	-6.940914640e-01	2.004589672e-01	1.067487593e-01	-2.020405648e-01	2.117978431e+00	2.228722531e-01	1.801423050e+00	-2.379631367e+06	-1.343769076e+01

48	4.397344262e+00	3.242439405e-01	2.247957584e+00	1.741258829e-01	4.201613493e-01	7.054272245e-01	1.533709850e+00	1.475107969e+00	1.250609849e+00	5.238572530e-01	3.430157699e-01	1.118518260e+00	-4.150563832e+06	-1.543835579e+01

49	5.573480466e-01	8.478326632e-01	4.320793817e+00	2.613642551e-01	3.679201453e-01	-4.508202492e-01	1.834438143e+00	1.527259561e+00	-3.575814159e-02	1.058770990e+00	1.442187136e+00	-5.458454961e-03	-3.268306977e+05	-1.362602279e+01
0	1.348391492e-01	3.131268676e-01	1.004274750e-01	3.759627507e+00	6.025762453e-01	-1.530758564e+00	2.051065671e+00	1.124563594e+00	1.771543752e-01	4.836925812e-01	1.511252347e+00	-5.142601179e-01	-4.316883653e+04	-1.445278528e+01

1	5.663686048e-02	4.779478866e+00	1.499190979e+00	8.878147159e-02	2.026497651e+00	-4.333575777e-02	1.345808522e+00	3.299406873e-01	-4.666356118e-01	7.169236933e-01	1.555843255e+00	2.386158202e-01	-1.806478091e+04	-1.505977429e+01

2	1.669546010e+00	7.397907161e-01	4.684260054e-01	5.278332755e-02	2.418007766e-01	7.740224330e-01	4.076056736e-01	9.664395238e-01	2.056915361e-01	6.108483231e-01	2.614006851e+00	-1.792089255e-01	-1.572327213e+06	-1.114777601e+01

3	6.226863055e-01	5.423641393e-01	2.162400683e+00	3.180638364e-01	1.085875707e+00	4.191183238e-01	3.330191426e-01	8.208544351e-01	6.107401296e-02	2.866948841e-01	1.047329269e+00	-1.008799062e+00	-2.830194379e+05	-9.961606506e+00

