walker	inv_sigma_noise	inv_sigma_gp	lambda2	zeta0	ell0	nu0	zeta1	ell1	nu1	zeta2	ell2	nu2	log_l	log_p
18	1.266106369e+00	7.921983153e-01	1.740483483e+00	4.098018394e-01	4.105546048e-01	-8.744909931e-01	1.213759277e+00	6.659136744e-01	3.957161758e-01	3.697597584e-01	8.683822941e-01	-1.695543230e-01	-1.061067882e+06	-1.064562925e+01

19	4.562803261e+00	1.705486140e-01	1.909688801e+00	2.132170624e-01	3.884274740e+00	-7.932206845e-01	2.779881634e-01	7.431917012e-01	6.580096725e-01	3.005560243e+00	6.184578694e-01	1.159463574e+00	-8.624449918e+06	-1.825623164e+01

20	1.667766047e+00	6.780823723e-01	1.717534709e+00	2.980315881e-01	6.105196094e-02	3.567608628e-01	1.019531728e+00	3.653013404e-01	-1.356813112e+00	7.615343256e-01	7.903647712e-01	1.235348252e+00	-1.371292926e+06	-1.363255011e+01

21	5.202984210e-01	3.465477671e-01	1.012537049e+00	4.594505128e-01	7.850346502e+00	1.145344818e-01	1.453486033e-01	4.815584213e+00	4.450533585e-03	3.193345781e+00	8.824710025e-01	-6.151997221e-01	-1.854563426e+05	-1.839339963e+01

22	1.877680325e+00	1.746352959e+00	2.705142294e+00	3.353071809e+00	1.688143112e+00	4.979825892e-01	3.722524978e-01	7.546329456e-01	-2.516113739e+00	1.848439216e+00	1.215337535e+00	1.685309594e+00	-2.575082874e+06	-2.215019150e+01

23	3.477810394e-01	9.649718092e-02	5.919825651e-01	1.372341434e-02	3.908873870e-01	4.386054833e-01	1.474982126e-01	1.388792539e+00	7.863999827e-01	7.619784897e-01	1.420521181e+00	-7.514431911e-01	-6.181363629e+04	-8.774872801e+00

24	9.692293666e-01	8.381062117e-01	1.619626206e+00	1.099954214e-01	4.682983169e-01	8.115500279e-01	5.249316755e-01	2.606094982e+00	-6.580215799e-01	1.311017338e+00	2.006734088e+00	-1.391289190e+00	-6.656147526e+05	-1.415186234e+01
0	1.348391492e-01	3.131268676e-01	1.004274750e-01	3.759627507e+00	6.025762453e-01	-1.530758564e+00	2.051065671e+00	1.124563594e+00	1.771543752e-01	4.836925812e-01	1.511252347e+00	-5.142601179e-01	-4.316883653e+04	-1.445278528e+01

1	5.663686048e-02	4.779478866e+00	1.499190979e+00	8.878147159e-02	2.026497651e+00	-4.333575777e-02	1.345808522e+00	3.299406873e-01	-4.666356118e-01	7.169236933e-01	1.555843255e+00	2.386158202e-01	-1.806478091e+04	-1.505977429e+01

2	1.711235829e+00	9.954266480e-01	4.484475181e-01	4.998696745e-01	3.129805738e-01	1.453768107e+00	2.053363425e-01	6.488790782e-01	3.043181517e-01	1.134522954e+00	2.490259054e+00	2.325293874e-01	-1.836749479e+06	-1.252132757e+01

3	6.963365168e-01	5.115503013e-01	2.381760443e+00	1.087157828e-01	4.835757573e-01	4.432294794e-01	3.343010411e-01	7.810493295e-01	2.225135400e-02	2.017044899e-01	4.717130604e-01	-1.155763277e+00	-3.741070716e+05	-8.898997963e+00

4	3.608521558e-02	7.577891498e-01	7.297665043e-01	1.937703337e+00	5.589031557e+00	2.875516868e-01	2.375525407e-01	1.113427276e+00	4.219212938e-01	8.589870151e-01	5.656901462e+00	9.895302579e-02	-6.145340841e+03	-1.701250466e+01

5	3.637444415e-01	9.974381734e-01	1.889421549e+00	1.256893904e+00	1.239369260e+00	-1.401703091e+00	9.350074290e-01	3.684857637e-01	2.916902548e-01	7.160138051e-01	1.959359276e+00	4.706371254e-01	-2.144132948e+05	-1.319294789e+01

6	3.615516302e+00	2.744265171e-01	4.682954433e+00	3.574609717e-01	7.763282864e-01	2.708110967e-02	1.219344653e+00	1.359700488e+00	1.634663108e+00	8.017497739e-01	5.477019443e-01	1.307544064e+00	-4.873430034e+06	-1.689341304e+01

7	5.937971013e-01	1.564738541e-01	7.656891253e+00	1.557385812e-01	1.367008218e+00	9.094642513e-01	1.121641743e+00	1.254205948e-01	-5.358054534e-01	1.229346230e+00	5.785760184e-01	-2.936587312e-01	-1.087051653e+05	-1.429207934e+01

8	3.125018547e-02	2.542833149e+00	1.140096112e+00	1.141345119e+00	3.080748357e-01	3.924177185e-01	1.478674738e-01	1.061865296e+00	-1.689119594e-02	3.026167393e+00	1.613883819e+00	-1.097361958e-01	-6.371287261e+03	-1.387413055e+01

9	1.897416364e-01	1.353590473e-01	1.295137325e+00	2.019427915e+00	1.598455657e-01	-5.699727000e-01	3.269749110e+00	2.745114856e-01	-1.362380387e+00	1.354901560e+00	6.429923762e-01	8.321098634e-01	-4.020934746e+04	-1.426985512e+01

10	1.939143742e-01	1.300412321e+00	1.590593135e+00	3.605198829e-01	1.137551543e-01	6.702987701e-01	8.777659632e-01	6.445715602e-01	6.689793384e-01	2.760228353e-01	4.970710911e-01	7.247381705e-01	-1.749620401e+05	-1.009486443e+01

11	4.359244086e-01	1.418706923e+00	7.292768719e-01	6.898962077e-01	1.503531516e+00	1.990849325e-01	5.774853750e-01	9.817141089e-01	-1.847291474e-01	1.696350969e+00	8.250492043e-01	-5.134463058e-01	-3.009727168e+05	-1.178587675e+01

12	1.798772467e-01	2.882620228e+00	2.852971620e-01	2.397297352e+00	1.867285137e+00	6.535751822e-02	1.715704451e+00	2.304250701e-01	1.943866146e-01	1.497850105e+00	2.121876643e+00	-1.398981359e+00	-1.562261160e+05	-1.738766472e+01

13	1.324727656e+00	1.183918946e+00	5.675915473e-01	9.216320435e-01	9.474299670e-01	2.014125427e+00	1.572266293e-02	7.609076085e-01	3.190572946e-01	1.613284426e+00	2.190572760e+00	3.464330404e-01	-1.253444670e+06	-1.441082165e+01

14	7.351402853e-01	2.512665851e-01	3.692356681e-01	4.377703773e-01	4.756297265e-01	5.998422886e-01	2.544415134e-02	5.338291627e-01	1.535650354e-01	1.018044849e-01	1.516899404e+00	5.019568586e-01	-2.645239132e+05	-7.772563817e+00

15	6.323352132e-01	1.036705351e-02	7.937532253e-01	5.198386175e-01	3.095016135e-01	3.714882159e-01	3.669109863e-01	4.116259212e+00	-5.592179536e-01	3.168530903e+00	6.335688490e+00	-1.791019607e+00	-1.832082181e+05	-1.854472647e+01

16	8.327874909e-01	2.750409410e-01	5.598199355e-01	7.880729002e-01	1.418799385e+00	1.290001141e+00	3.966295232e-01	1.433302891e+00	3.556594411e-02	1.684598391e-01	3.167737402e-01	-2.341138803e-01	-3.574095065e+05	-1.007278437e+01

17	6.316447215e-01	2.411073448e-01	5.871744838e+00	7.826838824e-01	2.962416187e-01	-1.043573313e+00	1.240804135e+00	8.375868048e-01	-7.290104660e-01	1.150779949e+00	7.527190896e-01	2.131670913e-01	-1.964997038e+05	-1.338717963e+01

18	1.266106369e+00	7.921983153e-01	1.740483483e+00	4.098018394e-01	4.105546048e-01	-8.744909931e-01	1.213759277e+00	6.659136744e-01	3.957161758e-01	3.697597584e-01	8.683822941e-01	-1.695543230e-01	-1.061067882e+06	-1.064562925e+01

19	4.450604193e+00	1.696457599e-01	1.893921335e+00	2.595587768e-01	3.788717551e+00	-7.874928403e-01	3.547473808e-01	7.311668345e-01	6.061727903e-01	2.963209510e+00	6.190873480e-01	1.151064703e+00	-8.173775816e+06	-1.809881939e+01

20	1.667766047e+00	6.780823723e-01	1.717534709e+00	2.980315881e-01	6.105196094e-02	3.567608628e-01	1.019531728e+00	3.653013404e-01	-1.356813112e+00	7.615343256e-01	7.903647712e-01	1.235348252e+00	-1.371292926e+06	-1.363255011e+01

21	4.729068816e-01	5.593802397e-01	1.024898243e+00	5.255299560e-01	7.119457729e+00	1.414629387e-01	1.455926961e-01	4.451827624e+00	2.382399315e-03	3.177145250e+00	9.533490402e-01	-5.662174482e-01	-1.719307802e+05	-1.816775649e+01

22	8.172348404e-01	2.396201970e+00	3.039491715e+00	4.628081135e+00	8.223791820e-01	1.027798738e+00	3.794673333e-01	7.643046393e-01	-3.802982230e+00	1.388980178e+00	1.461085506e+00	1.905501723e+00	-1.035439955e+06	-2.702475017e+01

23	3.477810394e-01	9.649718092e-02	5.919825651e-01	1.372341434e-02	3.908873870e-01	4.386054833e-01	1.474982126e-01	1.388792539e+00	7.863999827e-01	7.619784897e-01	1.420521181e+00	-7.514431911e-01	-6.181363629e+04	-8.774872801e+00

24	9.692293666e-01	8.381062117e-01	1.619626206e+00	1.099954214e-01	4.682983169e-01	8.115500279e-01	5.249316755e-01	2.606094982e+00	-6.580215799e-01	1.311017338e+00	2.006734088e+00	-1.391289190e+00	-6.656147526e+05	-1.415186234e+01
0	1.348391492e-01	3.131268676e-01	1.004274750e-01	3.759627507e+00	6.025762453e-01	-1.530758564e+00	2.051065671e+00	1.124563594e+00	1.771543752e-01	4.836925812e-01	1.511252347e+00	-5.142601179e-01	-4.316883653e+04	-1.445278528e+01

1	5.663686048e-02	4.779478866e+00	1.499190979e+00	8.878147159e-02	2.026497651e+00	-4.333575777e-02	1.345808522e+00	3.299406873e-01	-4.666356118e-01	7.169236933e-01	1.555843255e+00	2.386158202e-01	-1.806478091e+04	-1.505977429e+01

2	1.711235829e+00	9.954266480e-01	4.484475181e-01	4.998696745e-01	3.129805738e-01	1.453768107e+00	2.053363425e-01	6.488790782e-01	3.043181517e-01	1.134522954e+00	2.490259054e+00	2.325293874e-01	-1.836749479e+06	-1.252132757e+01

3	6.963365168e-01	5.115503013e-01	2.381760443e+00	1.087157828e-01	4.835757573e-01	4.432294794e-01	3.343010411e-01	7.810493295e-01	2.225135400e-02	2.017044899e-01	4.717130604e-01	-1.155763277e+00	-3.741070716e+05	-8.898997963e+00

4	3.608521558e-02	7.577891498e-01	7.297665043e-01	1.937703337e+00	5.589031557e+00	2.875516868e-01	2.375525407e-01	1.113427276e+00	4.219212938e-01	8.589870151e-01	5.656901462e+00	9.895302579e-02	-6.145340841e+03	-1.701250466e+01

5	3.637444415e-01	9.974381734e-01	1.889421549e+00	1.256893904e+00	1.239369260e+00	-1.401703091e+00	9.350074290e-01	3.684857637e-01	2.916902548e-01	7.160138051e-01	1.959359276e+00	4.706371254e-01	-2.144132948e+05	-1.319294789e+01

6	3.615516302e+00	2.744265171e-01	4.682954433e+00	3.574609717e-01	7.763282864e-01	2.708110967e-02	1.219344653e+00	1.359700488e+00	1.634663108e+00	8.017497739e-01	5.477019443e-01	1.307544064e+00	-4.873430034e+06	-1.689341304e+01

7	5.937971013e-01	1.564738541e-01	7.656891253e+00	1.557385812e-01	1.367008218e+00	9.094642513e-01	1.121641743e+00	1.254205948e-01	-5.358054534e-01	1.229346230e+00	5.785760184e-01	-2.936587312e-01	-1.087051653e+05	-1.429207934e+01

8	3.125018547e-02	2.542833149e+00	1.140096112e+00	1.141345119e+00	3.080748357e-01	3.924177185e-01	1.478674738e-01	1.061865296e+00	-1.689119594e-02	3.026167393e+00	1.613883819e+00	-1.097361958e-01	-6.371287261e+03	-1.387413055e+01

9	1.897416364e-01	1.353590473e-01	1.295137325e+00	2.019427915e+00	1.598455657e-01	-5.699727000e-01	3.269749110e+00	2.745114856e-01	-1.362380387e+00	1.354901560e+00	6.429923762e-01	8.321098634e-01	-4.020934746e+04	-1.426985512e+01

10	1.939143742e-01	1.300412321e+00	1.590593135e+00	3.605198829e-01	1.137551543e-01	6.702987701e-01	8.777659632e-01	6.445715602e-01	6.689793384e-01	2.760228353e-01	4.970710911e-01	7.247381705e-01	-1.749620401e+05	-1.009486443e+01

11	4.359244086e-01	1.418706923e+00	7.292768719e-01	6.898962077e-01	1.503531516e+00	1.990849325e-01	5.774853750e-01	9.817141089e-01	-1.847291474e-01	1.696350969e+00	8.250492043e-01	-5.134463058e-01	-3.009727168e+05	-1.178587675e+01

12	1.798772467e-01	2.882620228e+00	2.852971620e-01	2.397297352e+00	1.867285137e+00	6.535751822e-02	1.715704451e+00	2.304250701e-01	1.943866146e-01	1.497850105e+00	2.121876643e+00	-1.398981359e+00	-1.562261160e+05	-1.738766472e+01

13	1.158964609e+00	1.227707231e+00	5.977460861e-01	8.784129866e-01	1.051143682e+00	1.675617841e+00	1.204921929e-01	8.020883291e-01	2.251004199e-01	1.628776452e+00	1.935900710e+00	1.860643420e-01	-1.019161795e+06	-1.362055832e+01

14	7.351402853e-01	2.512665851e-01	3.692356681e-01	4.377703773e-01	4.756297265e-01	5.998422886e-01	2.544415134e-02	5.338291627e-01	1.535650354e-01	1.018044849e-01	1.516899404e+00	5.019568586e-01	-2.645239132e+05	-7.772563817e+00

15	4.737659374e-01	5.514829520e-02	9.733855510e-01	1.057100795e+00	2.558839102e-01	3.418830146e-02	1.406919163e+00	2.739865187e+00	-8.469692723e-01	2.518756694e+00	4.296149854e+00	-8.512234553e-01	-1.103352446e+05	-1.647227138e+01

16	8.157105206e-01	2.045680830e-01	4.271753192e-01	8.729406062e-01	1.537763438e+00	1.349883750e+00	3.805713149e-01	1.286517048e+00	1.223748766e-01	2.545813649e-02	1.052594774e-01	-8.928262268e-02	-2.378331754e+05	-1.064155099e+01

17	6.316447215e-01	2.411073448e-01	5.871744838e+00	7.826838824e-01	2.962416187e-01	-1.043573313e+00	1.240804135e+00	8.375868048e-01	-7.290104660e-01	1.150779949e+00	7.527190896e-01	2.131670913e-01	-1.964997038e+05	-1.338717963e+01

18	1.266106369e+00	7.921983153e-01	1.740483483e+00	4.098018394e-01	4.105546048e-01	-8.744909931e-01	1.213759277e+00	6.659136744e-01	3.957161758e-01	3.697597584e-01	8.683822941e-01	-1.695543230e-01	-1.061067882e+06	-1.064562925e+01

19	4.450604193e+00	1.696457599e-01	1.893921335e+00	2.595587768e-01	3.788717551e+00	-7.874928403e-01	3.547473808e-01	7.311668345e-01	6.061727903e-01	2.963209510e+00	6.190873480e-01	1.151064703e+00	-8.173775816e+06	-1.809881939e+01

20	1.866655500e+00	5.941018298e-01	1.734664887e+00	2.895990824e-01	5.393990925e-02	3.144503753e-01	1.038662361e+00	3.276151184e-01	-1.630184415e+00	8.270518512e-01	8.299433941e-01	1.304252716e+00	-1.167413196e+06	-1.459024477e+01

21	4.729068816e-01	5.593802397e-01	1.024898243e+00	5.255299560e-01	7.119457729e+00	1.414629387e-01	1.455926961e-01	4.451827624e+00	2.382399315e-03	3.177145250e+00	9.533490402e-01	-5.662174482e-01	-1.719307802e+05	-1.816775649e+01

22	8.172348404e-01	2.396201970e+00	3.039491715e+00	4.628081135e+00	8.223791820e-01	1.027798738e+00	3.794673333e-01	7.643046393e-01	-3.802982230e+00	1.388980178e+00	1.461085506e+00	1.905501723e+00	-1.035439955e+06	-2.702475017e+01

23	3.477810394e-01	9.649718092e-02	5.919825651e-01	1.372341434e-02	3.908873870e-01	4.386054833e-01	1.474982126e-01	1.388792539e+00	7.863999827e-01	7.619784897e-01	1.420521181e+00	-7.514431911e-01	-6.181363629e+04	-8.774872801e+00

24	5.370369600e-01	9.556165416e-01	1.564224605e+00	2.349990321e-02	6.678496234e-01	1.050948779e+00	2.775235679e-01	3.703390525e+00	-1.898366455e-01	1.544090792e+00	2.573465971e+00	-2.689438085e+00	-2.575763637e+05	-1.772970665e+01
0	1.348391492e-01	3.131268676e-01	1.004274750e-01	3.759627507e+00	6.025762453e-01	-1.530758564e+00	2.051065671e+00	1.124563594e+00	1.771543752e-01	4.836925812e-01	1.511252347e+00	-5.142601179e-01	-4.316883653e+04	-1.445278528e+01

1	5.663686048e-02	4.779478866e+00	1.499190979e+00	8.878147159e-02	2.026497651e+00	-4.333575777e-02	1.345808522e+00	3.299406873e-01	-4.666356118e-01	7.169236933e-01	1.555843255e+00	2.386158202e-01	-1.806478091e+04	-1.505977429e+01

2	1.711235829e+00	9.954266480e-01	4.484475181e-01	4.998696745e-01	3.129805738e-01	1.453768107e+00	2.053363425e-01	6.488790782e-01	3.043181517e-01	1.134522954e+00	2.490259054e+00	2.325293874e-01	-1.836749479e+06	-1.252132757e+01

3	6.963365168e-01	5.115503013e-01	2.381760443e+00	1.087157828e-01	4.835757573e-01	4.432294794e-01	3.343010411e-01	7.810493295e-01	2.225135400e-02	2.017044899e-01	4.717130604e-01	-1.155763277e+00	-3.741070716e+05	-8.898997963e+00

4	3.608521558e-02	7.577891498e-01	7.297665043e-01	1.937703337e+00	5.589031557e+00	2.875516868e-01	2.375525407e-01	1.113427276e+00	4.219212938e-01	8.589870151e-01	5.656901462e+00	9.895302579e-02	-6.145340841e+03	-1.701250466e+01

5	4.072417238e-01	6.249014383e-01	1.527264353e+00	1.177905183e+00	8.505457892e-01	-8.340197236e-01	1.121578951e+00	1.306016739e+00	-1.584817277e-01	1.428732859e+00	2.883215462e+00	-5.196386650e-02	-1.422577670e+05	-1.384371503e+01

6	2.826628219e+00	4.482846401e-01	3.694927510e+00	3.750360599e-01	6.535082990e-01	-2.756500049e-01	1.217469188e+00	1.126739802e+00	1.218647811e+00	6.566955753e-01	6.553804310e-01	8.115619460e-01	-3.358385894e+06	-1.425828020e+01

7	5.937971013e-01	1.564738541e-01	7.656891253e+00	1.557385812e-01	1.367008218e+00	9.094642513e-01	1.121641743e+00	1.254205948e-01	-5.358054534e-01	1.229346230e+00	5.785760184e-01	-2.936587312e-01	-1.087051653e+05	-1.429207934e+01

8	3.125018547e-02	2.542833149e+00	1.140096112e+00	1.141345119e+00	3.080748357e-01	3.924177185e-01	1.478674738e-01	1.061865296e+00	-1.689119594e-02	3.026167393e+00	1.613883819e+00	-1.097361958e-01	-6.371287261e+03	-1.387413055e+01

9	1.728542400e-01	9.322239904e-02	1.290489696e+00	2.106048569e+00	1.313136372e-01	-6.436317004e-01	3.427635166e+00	9.758681520e-02	-1.432026572e+00	1.351862640e+00	5.405295871e-01	1.017282204e+00	-2.986649261e+04	-1.570191076e+01

10	1.939143742e-01	1.300412321e+00	1.590593135e+00	3.605198829e-01	1.137551543e-01	6.702987701e-01	8.777659632e-01	6.445715602e-01	6.689793384e-01	2.760228353e-01	4.970710911e-01	7.247381705e-01	-1.749620401e+05	-1.009486443e+01

11	4.420670531e-01	1.275976114e+00	7.783784282e-01	6.625956146e-01	2.436314948e+00	1.895141441e-01	5.057496862e-01	1.558086424e+00	-1.536506496e-01	1.942305121e+00	8.463593065e-01	-5.222113867e-01	-2.384722644e+05	-1.319820149e+01

12	1.798772467e-01	2.882620228e+00	2.852971620e-01	2.397297352e+00	1.867285137e+00	6.535751822e-02	1.715704451e+00	2.304250701e-01	1.943866146e-01	1.497850105e+00	2.121876643e+00	-1.398981359e+00	-1.562261160e+05	-1.738766472e+01

13	1.158964609e+00	1.227707231e+00	5.977460861e-01	8.784129866e-01	1.051143682e+00	1.675617841e+00	1.204921929e-01	8.020883291e-01	2.251004199e-01	1.628776452e+00	1.935900710e+00	1.860643420e-01	-1.019161795e+06	-1.362055832e+01

14	7.351402853e-01	2.512665851e-01	3.692356681e-01	4.377703773e-01	4.756297265e-01	5.998422886e-01	2.544415134e-02	5.338291627e-01	1.535650354e-01	1.018044849e-01	1.516899404e+00	5.019568586e-01	-2.645239132e+05	-7.772563817e+00

15	4.737659374e-01	5.514829520e-02	9.733855510e-01	1.057100795e+00	2.558839102e-01	3.418830146e-02	1.406919163e+00	2.739865187e+00	-8.469692723e-01	2.518756694e+00	4.296149854e+00	-8.512234553e-01	-1.103352446e+05	-1.647227138e+01

16	8.157105206e-01	2.045680830e-01	4.271753192e-01	8.729406062e-01	1.537763438e+00	1.349883750e+00	3.805713149e-01	1.286517048e+00	1.223748766e-01	2.545813649e-02	1.052594774e-01	-8.928262268e-02	-2.378331754e+05	-1.064155099e+01

17	6.316447215e-01	2.411073448e-01	5.871744838e+00	7.826838824e-01	2.962416187e-01	-1.043573313e+00	1.240804135e+00	8.375868048e-01	-7.290104660e-01	1.150779949e+00	7.527190896e-01	2.131670913e-01	-1.964997038e+05	-1.338717963e+01

18	1.266106369e+00	7.921983153e-01	1.740483483e+00	4.098018394e-01	4.105546048e-01	-8.744909931e-01	1.213759277e+00	6.659136744e-01	3.957161758e-01	3.697597584e-01	8.683822941e-01	-1.695543230e-01	-1.061067882e+06	-1.064562925e+01

19	4.450604193e+00	1.696457599e-01	1.893921335e+00	2.595587768e-01	3.788717551e+00	-7.874928403e-01	3.547473808e-01	7.311668345e-01	6.061727903e-01	2.963209510e+00	6.190873480e-01	1.151064703e+00	-8.173775816e+06	-1.809881939e+01

20	1.866655500e+00	5.941018298e-01	1.734664887e+00	2.895990824e-01	5.393990925e-02	3.144503753e-01	1.038662361e+00	3.276151184e-01	-1.630184415e+00	8.270518512e-01	8.299433941e-01	1.304252716e+00	-1.167413196e+06	-1.459024477e+01

21	4.729068816e-01	5.593802397e-01	1.024898243e+00	5.255299560e-01	7.119457729e+00	1.414629387e-01	1.455926961e-01	4.451827624e+00	2.382399315e-03	3.177145250e+00	9.533490402e-01	-5.662174482e-01	-1.719307802e+05	-1.816775649e+01

22	5.861992925e-01	3.120134584e+00	2.571617445e+00	3.249245518e+00	1.188136359e+00	7.024361266e-01	6.729984390e-01	6.323643551e-01	-2.789549787e+00	1.184839565e+00	1.489868659e+00	1.399176558e+00	-8.091751228e+05	-2.177687423e+01

23	3.477810394e-01	9.649718092e-02	5.919825651e-01	1.372341434e-02	3.908873870e-01	4.386054833e-01	1.474982126e-01	1.388792539e+00	7.863999827e-01	7.619784897e-01	1.420521181e+00	-7.514431911e-01	-6.181363629e+04	-8.774872801e+00

24	4.854636647e-01	8.732309374e-01	1.376523828e+00	5.025786228e-01	6.594797042e-01	7.198998481e-01	5.049425347e-01	3.372710946e+00	-1.427778705e-01	1.408117327e+00	2.437259718e+00	-2.410517881e+00	-2.128848147e+05	-1.672527847e+01
0	1.348391492e-01	3.131268676e-01	1.004274750e-01	3.759627507e+00	6.025762453e-01	-1.530758564e+00	2.051065671e+00	1.124563594e+00	1.771543752e-01	4.836925812e-01	1.511252347e+00	-5.142601179e-01	-4.316883653e+04	-1.445278528e+01

1	5.663686048e-02	4.779478866e+00	1.499190979e+00	8.878147159e-02	2.026497651e+00	-4.333575777e-02	1.345808522e+00	3.299406873e-01	-4.666356118e-01	7.169236933e-01	1.555843255e+00	2.386158202e-01	-1.806478091e+04	-1.505977429e+01

2	1.711235829e+00	9.954266480e-01	4.484475181e-01	4.998696745e-01	3.129805738e-01	1.453768107e+00	2.053363425e-01	6.488790782e-01	3.043181517e-01	1.134522954e+00	2.490259054e+00	2.325293874e-01	-1.836749479e+06	-1.252132757e+01

3	6.732810642e-01	4.840963143e-01	2.263374299e+00	1.024324444e-01	4.774448184e-01	4.429236218e-01	3.219448337e-01	8.212489409e-01	7.279651419e-02	2.387642162e-01	5.344726554e-01	-1.129019234e+00	-3.380440008e+05	-8.846607170e+00

