walker	inv_sigma_noise	inv_sigma_gp	lambda2	zeta0	ell0	nu0	zeta1	ell1	nu1	zeta2	ell2	nu2	log_l	log_p
18	1.403294251e+00	7.297877085e-01	1.656218440e+00	2.038367877e-01	2.183776261e-01	-6.661860830e-01	1.223600191e+00	7.615036938e-01	4.415213946e-01	3.067832427e-01	6.398270309e-01	-3.148180289e-01	-1.198975929e+06	-1.031073715e+01

19	3.613783878e+00	1.141210537e+00	1.823236071e+00	1.870103543e-01	3.493018335e+00	-6.352914677e-01	5.028760454e-01	6.561591358e-01	4.211541997e-01	2.523562853e+00	8.158755457e-01	9.655287988e-01	-7.317538344e+06	-1.735718655e+01

20	1.196109546e+00	4.339428121e-01	1.555316526e+00	9.443631099e-01	1.023908436e-01	5.390063040e-02	1.945737592e+00	3.344025809e-01	-1.425450757e+00	1.054964913e+00	6.424058673e-01	1.121346857e+00	-5.714264545e+05	-1.366305472e+01

21	4.446962219e-01	5.674968564e-01	1.146435478e+00	4.365346465e-01	6.058275704e+00	2.432693350e-01	3.150026155e-01	3.849428753e+00	1.583791324e-01	2.517589621e+00	7.931986220e-01	-3.048222625e-01	-1.561843929e+05	-1.657974321e+01

22	1.877680325e+00	1.746352959e+00	2.705142294e+00	3.353071809e+00	1.688143112e+00	4.979825892e-01	3.722524978e-01	7.546329456e-01	-2.516113739e+00	1.848439216e+00	1.215337535e+00	1.685309594e+00	-2.575082874e+06	-2.215019150e+01

23	3.216376302e-01	9.507366308e-02	5.592528782e-01	1.097335324e-02	3.878036796e-01	4.418978706e-01	1.389229401e-01	1.389025289e+00	7.796134813e-01	7.616603008e-01	1.427504143e+00	-7.679160514e-01	-5.377900737e+04	-8.732335186e+00

24	1.162312779e+00	1.069158544e+00	1.080383499e+00	1.109008207e-01	4.574888716e-01	1.072152635e+00	6.598110369e-01	3.897393167e+00	-1.139343898e+00	2.095903823e+00	3.092827395e+00	-1.557933889e+00	-9.669867584e+05	-1.780846654e+01
0	1.348391492e-01	3.131268676e-01	1.004274750e-01	3.759627507e+00	6.025762453e-01	-1.530758564e+00	2.051065671e+00	1.124563594e+00	1.771543752e-01	4.836925812e-01	1.511252347e+00	-5.142601179e-01	-4.316883653e+04	-1.445278528e+01

1	4.415804042e-02	3.680055667e+00	1.322677898e+00	6.061691311e-01	1.181806919e+00	1.708588629e-01	7.569606016e-01	6.897182274e-01	-2.455637449e-01	1.852032430e+00	1.584373094e+00	6.738338724e-02	-1.133118286e+04	-1.426431113e+01

2	1.646853717e+00	6.417493836e-01	3.241003499e-01	7.530055965e-01	4.513794519e-01	2.680762685e-01	7.241238467e-01	9.972683023e-01	2.411533876e-01	7.614507984e-01	2.428906548e+00	-8.464816408e-02	-1.517714023e+06	-1.166750571e+01

3	6.963365168e-01	5.115503013e-01	2.381760443e+00	1.087157828e-01	4.835757573e-01	4.432294794e-01	3.343010411e-01	7.810493295e-01	2.225135400e-02	2.017044899e-01	4.717130604e-01	-1.155763277e+00	-3.741070716e+05	-8.898997963e+00

4	1.291358610e-01	7.488561938e-01	6.924102298e-01	1.720963069e+00	5.122054324e+00	2.575427993e-01	3.244287866e-01	1.087599461e+00	3.212353927e-01	8.562390318e-01	4.904692750e+00	-2.395119300e-02	-2.693195763e+04	-1.625376375e+01

5	5.120168858e-01	5.286422007e-01	4.399861204e+00	7.272837352e-01	1.288334243e+00	-2.745206441e-01	9.399127491e-01	2.577600355e-01	-1.192044382e-01	9.178364599e-01	1.367122660e+00	1.107859916e-01	-2.332999887e+05	-1.244900647e+01

6	3.615516302e+00	2.744265171e-01	4.682954433e+00	3.574609717e-01	7.763282864e-01	2.708110967e-02	1.219344653e+00	1.359700488e+00	1.634663108e+00	8.017497739e-01	5.477019443e-01	1.307544064e+00	-4.873430034e+06	-1.689341304e+01

7	5.937971013e-01	1.564738541e-01	7.656891253e+00	1.557385812e-01	1.367008218e+00	9.094642513e-01	1.121641743e+00	1.254205948e-01	-5.358054534e-01	1.229346230e+00	5.785760184e-01	-2.936587312e-01	-1.087051653e+05	-1.429207934e+01

8	3.125018547e-02	2.542833149e+00	1.140096112e+00	1.141345119e+00	3.080748357e-01	3.924177185e-01	1.478674738e-01	1.061865296e+00	-1.689119594e-02	3.026167393e+00	1.613883819e+00	-1.097361958e-01	-6.371287261e+03	-1.387413055e+01

9	3.812639645e-01	1.460447315e-02	1.264423895e+00	2.063147828e+00	1.759281609e-01	-4.604690270e-01	3.539834419e+00	2.833474352e-01	-1.530317999e+00	1.565217891e+00	4.007618703e-01	9.159980689e-01	-3.087836104e+03	-1.487097436e+01

10	1.939143742e-01	1.300412321e+00	1.590593135e+00	3.605198829e-01	1.137551543e-01	6.702987701e-01	8.777659632e-01	6.445715602e-01	6.689793384e-01	2.760228353e-01	4.970710911e-01	7.247381705e-01	-1.749620401e+05	-1.009486443e+01

11	6.966779017e-01	6.943715848e-01	4.645638118e-01	3.990032525e-01	2.273828924e+00	7.451015993e-02	8.543114292e-01	9.300683636e-01	-2.928762188e-01	8.394783092e-01	3.167603899e-01	-7.735785687e-01	-4.086292936e+05	-1.078014390e+01

12	1.798772467e-01	2.882620228e+00	2.852971620e-01	2.397297352e+00	1.867285137e+00	6.535751822e-02	1.715704451e+00	2.304250701e-01	1.943866146e-01	1.497850105e+00	2.121876643e+00	-1.398981359e+00	-1.562261160e+05	-1.738766472e+01

13	1.334986840e+00	1.210666366e+00	8.469196421e-01	9.504927617e-01	3.005449832e-01	2.007220615e+00	8.090062081e-02	3.216744591e-01	3.129243015e-01	1.400046783e+00	2.249222906e+00	4.206968824e-01	-1.649458135e+06	-1.386360592e+01

14	7.351402853e-01	2.512665851e-01	3.692356681e-01	4.377703773e-01	4.756297265e-01	5.998422886e-01	2.544415134e-02	5.338291627e-01	1.535650354e-01	1.018044849e-01	1.516899404e+00	5.019568586e-01	-2.645239132e+05	-7.772563817e+00

15	5.945531492e-01	1.455388253e-01	9.419374096e-01	6.507438246e-01	4.657271062e-01	6.975517179e-02	4.529182241e-01	3.595927392e+00	-4.466618228e-01	2.849062373e+00	5.784925918e+00	-1.466937578e+00	-2.053603859e+05	-1.741265482e+01

16	8.165131246e-01	2.669669586e-01	1.043104384e+00	7.450132593e-01	1.415272597e+00	1.264087979e+00	4.460001882e-01	1.344240918e+00	-3.342346110e-03	2.407022995e-01	3.346015123e-01	-2.381686656e-01	-3.430066865e+05	-1.027050151e+01

17	5.018221936e-01	7.781536983e-02	6.397245808e+00	5.208558524e-01	1.378029649e-01	-1.263934990e+00	1.373376504e+00	8.288817458e-01	-5.789338849e-01	1.085583209e+00	6.793212559e-01	8.029363090e-02	-4.920516414e+04	-1.371334723e+01

18	1.403294251e+00	7.297877085e-01	1.656218440e+00	2.038367877e-01	2.183776261e-01	-6.661860830e-01	1.223600191e+00	7.615036938e-01	4.415213946e-01	3.067832427e-01	6.398270309e-01	-3.148180289e-01	-1.198975929e+06	-1.031073715e+01

19	2.581360866e+00	9.183870763e-01	2.020886051e+00	1.593035588e-01	2.428040159e+00	-2.536256801e-01	4.432209112e-01	7.003551380e-01	2.799909064e-01	1.701906210e+00	6.940837100e-01	2.148483294e-01	-3.723432976e+06	-1.381350576e+01

20	1.196109546e+00	4.339428121e-01	1.555316526e+00	9.443631099e-01	1.023908436e-01	5.390063040e-02	1.945737592e+00	3.344025809e-01	-1.425450757e+00	1.054964913e+00	6.424058673e-01	1.121346857e+00	-5.714264545e+05	-1.366305472e+01

21	4.571124732e-01	5.325359303e-01	1.129491988e+00	4.542827416e-01	5.594910478e+00	2.288929862e-01	3.264294803e-01	3.828425142e+00	1.082490470e-01	2.545053477e+00	1.206783378e+00	-4.011082073e-01	-1.534600980e+05	-1.680612416e+01

22	1.586627603e+00	1.580315346e+00	2.370114413e+00	3.081400311e+00	2.259732356e+00	4.579603553e-01	3.642920361e-01	8.100566497e-01	-2.043824811e+00	1.683283241e+00	1.829446528e+00	1.400795808e+00	-1.808870274e+06	-2.063780145e+01

23	3.216376302e-01	9.507366308e-02	5.592528782e-01	1.097335324e-02	3.878036796e-01	4.418978706e-01	1.389229401e-01	1.389025289e+00	7.796134813e-01	7.616603008e-01	1.427504143e+00	-7.679160514e-01	-5.377900737e+04	-8.732335186e+00

24	1.101592412e+00	1.154670187e+00	9.352897353e-01	8.748364288e-02	5.177379952e-01	1.510163755e+00	5.177524636e-01	4.687546688e+00	-1.537676265e+00	2.546710504e+00	3.710912595e+00	-1.871163160e+00	-8.949866865e+05	-2.056471331e+01
0	1.348391492e-01	3.131268676e-01	1.004274750e-01	3.759627507e+00	6.025762453e-01	-1.530758564e+00	2.051065671e+00	1.124563594e+00	1.771543752e-01	4.836925812e-01	1.511252347e+00	-5.142601179e-01	-4.316883653e+04	-1.445278528e+01

1	4.415804042e-02	3.680055667e+00	1.322677898e+00	6.061691311e-01	1.181806919e+00	1.708588629e-01	7.569606016e-01	6.897182274e-01	-2.455637449e-01	1.852032430e+00	1.584373094e+00	6.738338724e-02	-1.133118286e+04	-1.426431113e+01

2	1.185436740e+00	4.131007964e-01	6.669296490e-01	1.230665808e+00	3.509536213e-01	2.458466652e-03	1.750693996e+00	7.369823701e-01	-4.047012195e-01	1.054493454e+00	1.689472316e+00	2.801739745e-01	-6.993656865e+05	-1.212486948e+01

3	6.649960947e-01	4.416663175e-01	3.028741107e+00	1.751203720e-01	4.278643575e-01	1.681687329e-01	5.017183449e-01	7.887561559e-01	-7.461245938e-02	3.441162754e-01	5.051631856e-01	-9.566080452e-01	-3.171868841e+05	-9.246425106e+00

4	1.291358610e-01	7.488561938e-01	6.924102298e-01	1.720963069e+00	5.122054324e+00	2.575427993e-01	3.244287866e-01	1.087599461e+00	3.212353927e-01	8.562390318e-01	4.904692750e+00	-2.395119300e-02	-2.693195763e+04	-1.625376375e+01

5	5.120168858e-01	5.286422007e-01	4.399861204e+00	7.272837352e-01	1.288334243e+00	-2.745206441e-01	9.399127491e-01	2.577600355e-01	-1.192044382e-01	9.178364599e-01	1.367122660e+00	1.107859916e-01	-2.332999887e+05	-1.244900647e+01

6	2.136939243e+00	7.177858281e-01	3.346652148e+00	3.587828192e-01	4.900105165e-01	3.050347983e-01	1.071738232e+00	1.050671779e+00	1.217362119e+00	5.745673584e-01	5.258228304e-01	1.055696116e+00	-2.190743444e+06	-1.333049607e+01

7	5.937971013e-01	1.564738541e-01	7.656891253e+00	1.557385812e-01	1.367008218e+00	9.094642513e-01	1.121641743e+00	1.254205948e-01	-5.358054534e-01	1.229346230e+00	5.785760184e-01	-2.936587312e-01	-1.087051653e+05	-1.429207934e+01

8	3.125018547e-02	2.542833149e+00	1.140096112e+00	1.141345119e+00	3.080748357e-01	3.924177185e-01	1.478674738e-01	1.061865296e+00	-1.689119594e-02	3.026167393e+00	1.613883819e+00	-1.097361958e-01	-6.371287261e+03	-1.387413055e+01

9	3.812639645e-01	1.460447315e-02	1.264423895e+00	2.063147828e+00	1.759281609e-01	-4.604690270e-01	3.539834419e+00	2.833474352e-01	-1.530317999e+00	1.565217891e+00	4.007618703e-01	9.159980689e-01	-3.087836104e+03	-1.487097436e+01

10	1.939143742e-01	1.300412321e+00	1.590593135e+00	3.605198829e-01	1.137551543e-01	6.702987701e-01	8.777659632e-01	6.445715602e-01	6.689793384e-01	2.760228353e-01	4.970710911e-01	7.247381705e-01	-1.749620401e+05	-1.009486443e+01

11	6.966779017e-01	6.943715848e-01	4.645638118e-01	3.990032525e-01	2.273828924e+00	7.451015993e-02	8.543114292e-01	9.300683636e-01	-2.928762188e-01	8.394783092e-01	3.167603899e-01	-7.735785687e-01	-4.086292936e+05	-1.078014390e+01

12	1.798772467e-01	2.882620228e+00	2.852971620e-01	2.397297352e+00	1.867285137e+00	6.535751822e-02	1.715704451e+00	2.304250701e-01	1.943866146e-01	1.497850105e+00	2.121876643e+00	-1.398981359e+00	-1.562261160e+05	-1.738766472e+01

13	1.334986840e+00	1.210666366e+00	8.469196421e-01	9.504927617e-01	3.005449832e-01	2.007220615e+00	8.090062081e-02	3.216744591e-01	3.129243015e-01	1.400046783e+00	2.249222906e+00	4.206968824e-01	-1.649458135e+06	-1.386360592e+01

14	7.351402853e-01	2.512665851e-01	3.692356681e-01	4.377703773e-01	4.756297265e-01	5.998422886e-01	2.544415134e-02	5.338291627e-01	1.535650354e-01	1.018044849e-01	1.516899404e+00	5.019568586e-01	-2.645239132e+05	-7.772563817e+00

15	5.945531492e-01	1.455388253e-01	9.419374096e-01	6.507438246e-01	4.657271062e-01	6.975517179e-02	4.529182241e-01	3.595927392e+00	-4.466618228e-01	2.849062373e+00	5.784925918e+00	-1.466937578e+00	-2.053603859e+05	-1.741265482e+01

16	8.165131246e-01	2.669669586e-01	1.043104384e+00	7.450132593e-01	1.415272597e+00	1.264087979e+00	4.460001882e-01	1.344240918e+00	-3.342346110e-03	2.407022995e-01	3.346015123e-01	-2.381686656e-01	-3.430066865e+05	-1.027050151e+01

17	5.018221936e-01	7.781536983e-02	6.397245808e+00	5.208558524e-01	1.378029649e-01	-1.263934990e+00	1.373376504e+00	8.288817458e-01	-5.789338849e-01	1.085583209e+00	6.793212559e-01	8.029363090e-02	-4.920516414e+04	-1.371334723e+01

18	1.403294251e+00	7.297877085e-01	1.656218440e+00	2.038367877e-01	2.183776261e-01	-6.661860830e-01	1.223600191e+00	7.615036938e-01	4.415213946e-01	3.067832427e-01	6.398270309e-01	-3.148180289e-01	-1.198975929e+06	-1.031073715e+01

19	2.201635106e+00	9.790200647e-01	1.742309437e+00	1.408737348e-01	1.937834452e+00	1.989831597e-01	4.623465726e-01	1.723514766e+00	-1.864435860e-01	1.918692797e+00	1.468237016e+00	-3.204464295e-01	-3.020392547e+06	-1.489091531e+01

20	7.967361283e-01	2.791804605e-01	1.100411873e+00	5.180817735e-01	2.327395691e-01	2.310998989e-01	1.120561015e+00	8.160512965e-01	-4.183926404e-01	9.210119944e-01	1.000962129e+00	2.585159638e-01	-2.931761848e+05	-9.914821465e+00

21	3.027770422e-01	1.261081511e+00	1.133334996e+00	7.032788872e-01	3.678924768e+00	2.881554773e-01	2.617173773e-01	2.825804767e+00	6.289735961e-02	2.719412479e+00	1.354319386e+00	-2.955129802e-01	-1.165966404e+05	-1.614103938e+01

22	1.586627603e+00	1.580315346e+00	2.370114413e+00	3.081400311e+00	2.259732356e+00	4.579603553e-01	3.642920361e-01	8.100566497e-01	-2.043824811e+00	1.683283241e+00	1.829446528e+00	1.400795808e+00	-1.808870274e+06	-2.063780145e+01

23	3.216376302e-01	9.507366308e-02	5.592528782e-01	1.097335324e-02	3.878036796e-01	4.418978706e-01	1.389229401e-01	1.389025289e+00	7.796134813e-01	7.616603008e-01	1.427504143e+00	-7.679160514e-01	-5.377900737e+04	-8.732335186e+00

24	1.101592412e+00	1.154670187e+00	9.352897353e-01	8.748364288e-02	5.177379952e-01	1.510163755e+00	5.177524636e-01	4.687546688e+00	-1.537676265e+00	2.546710504e+00	3.710912595e+00	-1.871163160e+00	-8.949866865e+05	-2.056471331e+01
0	1.348391492e-01	3.131268676e-01	1.004274750e-01	3.759627507e+00	6.025762453e-01	-1.530758564e+00	2.051065671e+00	1.124563594e+00	1.771543752e-01	4.836925812e-01	1.511252347e+00	-5.142601179e-01	-4.316883653e+04	-1.445278528e+01

1	4.415804042e-02	3.680055667e+00	1.322677898e+00	6.061691311e-01	1.181806919e+00	1.708588629e-01	7.569606016e-01	6.897182274e-01	-2.455637449e-01	1.852032430e+00	1.584373094e+00	6.738338724e-02	-1.133118286e+04	-1.426431113e+01

2	1.185436740e+00	4.131007964e-01	6.669296490e-01	1.230665808e+00	3.509536213e-01	2.458466652e-03	1.750693996e+00	7.369823701e-01	-4.047012195e-01	1.054493454e+00	1.689472316e+00	2.801739745e-01	-6.993656865e+05	-1.212486948e+01

3	6.649960947e-01	4.416663175e-01	3.028741107e+00	1.751203720e-01	4.278643575e-01	1.681687329e-01	5.017183449e-01	7.887561559e-01	-7.461245938e-02	3.441162754e-01	5.051631856e-01	-9.566080452e-01	-3.171868841e+05	-9.246425106e+00

4	1.291358610e-01	7.488561938e-01	6.924102298e-01	1.720963069e+00	5.122054324e+00	2.575427993e-01	3.244287866e-01	1.087599461e+00	3.212353927e-01	8.562390318e-01	4.904692750e+00	-2.395119300e-02	-2.693195763e+04	-1.625376375e+01

5	5.120168858e-01	5.286422007e-01	4.399861204e+00	7.272837352e-01	1.288334243e+00	-2.745206441e-01	9.399127491e-01	2.577600355e-01	-1.192044382e-01	9.178364599e-01	1.367122660e+00	1.107859916e-01	-2.332999887e+05	-1.244900647e+01

6	1.673794165e+00	6.309051681e-01	3.246621835e+00	3.009936590e-01	4.704563050e-01	2.619700613e-01	8.923821846e-01	9.682603542e-01	8.108439273e-01	5.020562122e-01	5.193222989e-01	4.225271184e-01	-1.397674259e+06	-1.142457752e+01

7	5.937971013e-01	1.564738541e-01	7.656891253e+00	1.557385812e-01	1.367008218e+00	9.094642513e-01	1.121641743e+00	1.254205948e-01	-5.358054534e-01	1.229346230e+00	5.785760184e-01	-2.936587312e-01	-1.087051653e+05	-1.429207934e+01

8	3.125018547e-02	2.542833149e+00	1.140096112e+00	1.141345119e+00	3.080748357e-01	3.924177185e-01	1.478674738e-01	1.061865296e+00	-1.689119594e-02	3.026167393e+00	1.613883819e+00	-1.097361958e-01	-6.371287261e+03	-1.387413055e+01

9	3.812639645e-01	1.460447315e-02	1.264423895e+00	2.063147828e+00	1.759281609e-01	-4.604690270e-01	3.539834419e+00	2.833474352e-01	-1.530317999e+00	1.565217891e+00	4.007618703e-01	9.159980689e-01	-3.087836104e+03	-1.487097436e+01

10	1.939143742e-01	1.300412321e+00	1.590593135e+00	3.605198829e-01	1.137551543e-01	6.702987701e-01	8.777659632e-01	6.445715602e-01	6.689793384e-01	2.760228353e-01	4.970710911e-01	7.247381705e-01	-1.749620401e+05	-1.009486443e+01

11	6.966779017e-01	6.943715848e-01	4.645638118e-01	3.990032525e-01	2.273828924e+00	7.451015993e-02	8.543114292e-01	9.300683636e-01	-2.928762188e-01	8.394783092e-01	3.167603899e-01	-7.735785687e-01	-4.086292936e+05	-1.078014390e+01

12	1.798772467e-01	2.882620228e+00	2.852971620e-01	2.397297352e+00	1.867285137e+00	6.535751822e-02	1.715704451e+00	2.304250701e-01	1.943866146e-01	1.497850105e+00	2.121876643e+00	-1.398981359e+00	-1.562261160e+05	-1.738766472e+01

13	1.334986840e+00	1.210666366e+00	8.469196421e-01	9.504927617e-01	3.005449832e-01	2.007220615e+00	8.090062081e-02	3.216744591e-01	3.129243015e-01	1.400046783e+00	2.249222906e+00	4.206968824e-01	-1.649458135e+06	-1.386360592e+01

14	7.351402853e-01	2.512665851e-01	3.692356681e-01	4.377703773e-01	4.756297265e-01	5.998422886e-01	2.544415134e-02	5.338291627e-01	1.535650354e-01	1.018044849e-01	1.516899404e+00	5.019568586e-01	-2.645239132e+05	-7.772563817e+00

15	5.945531492e-01	1.455388253e-01	9.419374096e-01	6.507438246e-01	4.657271062e-01	6.975517179e-02	4.529182241e-01	3.595927392e+00	-4.466618228e-01	2.849062373e+00	5.784925918e+00	-1.466937578e+00	-2.053603859e+05	-1.741265482e+01

16	6.164785125e-01	1.509845823e-01	1.144819830e+00	1.350810033e+00	8.456866993e-01	4.715049635e-01	1.867884449e+00	8.566686590e-01	-7.051196504e-01	8.494317049e-01	3.650079157e-01	2.922707153e-01	-1.544945510e+05	-1.117519040e+01

17	5.018221936e-01	7.781536983e-02	6.397245808e+00	5.208558524e-01	1.378029649e-01	-1.263934990e+00	1.373376504e+00	8.288817458e-01	-5.789338849e-01	1.085583209e+00	6.793212559e-01	8.029363090e-02	-4.920516414e+04	-1.371334723e+01

18	1.196587348e+00	6.831376235e-01	2.292529782e+00	3.252356937e-01	4.665241924e-01	-5.753502189e-01	1.157806809e+00	6.446744157e-01	3.114766920e-01	4.484999771e-01	8.085029474e-01	-2.161110583e-01	-8.927956841e+05	-1.042241820e+01

19	2.201635106e+00	9.790200647e-01	1.742309437e+00	1.408737348e-01	1.937834452e+00	1.989831597e-01	4.623465726e-01	1.723514766e+00	-1.864435860e-01	1.918692797e+00	1.468237016e+00	-3.204464295e-01	-3.020392547e+06	-1.489091531e+01

20	7.967361283e-01	2.791804605e-01	1.100411873e+00	5.180817735e-01	2.327395691e-01	2.310998989e-01	1.120561015e+00	8.160512965e-01	-4.183926404e-01	9.210119944e-01	1.000962129e+00	2.585159638e-01	-2.931761848e+05	-9.914821465e+00

21	3.112151333e-01	7.394180007e-01	8.764947923e-01	3.935463791e-01	2.206500904e+00	3.569387164e-01	2.067800308e-01	2.182999980e+00	3.835509888e-01	1.843528259e+00	1.387061719e+00	-5.068627108e-01	-9.149088923e+04	-1.291358950e+01

22	1.586627603e+00	1.580315346e+00	2.370114413e+00	3.081400311e+00	2.259732356e+00	4.579603553e-01	3.642920361e-01	8.100566497e-01	-2.043824811e+00	1.683283241e+00	1.829446528e+00	1.400795808e+00	-1.808870274e+06	-2.063780145e+01

23	3.216376302e-01	9.507366308e-02	5.592528782e-01	1.097335324e-02	3.878036796e-01	4.418978706e-01	1.389229401e-01	1.389025289e+00	7.796134813e-01	7.616603008e-01	1.427504143e+00	-7.679160514e-01	-5.377900737e+04	-8.732335186e+00

24	1.087307110e+00	1.119453053e+00	9.132234057e-01	1.011387740e-01	5.160965001e-01	1.474676944e+00	4.985609445e-01	4.525623463e+00	-1.471747072e+00	2.451401407e+00	3.625383984e+00	-1.778652477e+00	-8.668439377e+05	-1.993743186e+01
0	1.348391492e-01	3.131268676e-01	1.004274750e-01	3.759627507e+00	6.025762453e-01	-1.530758564e+00	2.051065671e+00	1.124563594e+00	1.771543752e-01	4.836925812e-01	1.511252347e+00	-5.142601179e-01	-4.316883653e+04	-1.445278528e+01

1	4.415804042e-02	3.680055667e+00	1.322677898e+00	6.061691311e-01	1.181806919e+00	1.708588629e-01	7.569606016e-01	6.897182274e-01	-2.455637449e-01	1.852032430e+00	1.584373094e+00	6.738338724e-02	-1.133118286e+04	-1.426431113e+01

2	1.185436740e+00	4.131007964e-01	6.669296490e-01	1.230665808e+00	3.509536213e-01	2.458466652e-03	1.750693996e+00	7.369823701e-01	-4.047012195e-01	1.054493454e+00	1.689472316e+00	2.801739745e-01	-6.993656865e+05	-1.212486948e+01

3	6.649960947e-01	4.416663175e-01	3.028741107e+00	1.751203720e-01	4.278643575e-01	1.681687329e-01	5.017183449e-01	7.887561559e-01	-7.461245938e-02	3.441162754e-01	5.051631856e-01	-9.566080452e-01	-3.171868841e+05	-9.246425106e+00

