walker	inv_sigma_noise	inv_sigma_gp	lambda2	zeta0	ell0	nu0	zeta1	ell1	nu1	zeta2	ell2	nu2	log_l	log_p
5	3.635084464e-01	3.640606731e-02	5.135082405e+00	1.396908910e+00	7.311231457e-01	1.150477679e+00	1.439372533e+00	9.163026169e-01	1.703720532e+00	2.229330218e+00	8.731420720e-01	-1.839918213e-01	-5.418318125e+04	-1.609652761e+01

6	1.807809933e-01	4.727680432e-02	7.613824012e-01	2.011251819e-01	5.055993358e-01	6.261591298e-01	3.554995876e+00	1.867188273e+00	1.410334943e+00	3.020537570e+00	1.569424998e+00	-3.690469246e-02	-1.846827896e+04	-1.563617460e+01

7	3.357643340e-01	3.483997248e-01	8.037432719e-01	9.506262072e-02	8.116682491e-01	8.312659996e-01	1.082644488e+00	2.201223257e+00	-1.368022172e-01	5.879698325e-02	5.279796769e-01	-7.014726588e-01	-9.344168653e+04	-9.542005416e+00

8	8.054313137e-01	4.933975706e-01	1.908134346e+00	2.535292030e-01	9.228811230e-01	-2.841350630e+00	1.159319432e+00	3.018368513e+00	1.074307783e+00	2.076911937e+00	4.250625950e-01	2.084030173e+00	-4.297260618e+05	-1.988443446e+01

9	5.199407324e-01	1.273609221e-01	1.676937338e+00	2.178585461e-01	1.258249930e+00	5.352512178e-01	1.378454532e+00	2.721382589e+00	1.586612772e-02	6.347388711e-01	2.392766747e+00	-2.026045353e+00	-1.618459504e+05	-1.511792423e+01

10	1.079708985e+00	1.806956481e-01	3.078344381e-01	2.365439511e+00	4.287687797e+00	5.836895915e-01	2.595654423e-01	9.260402375e-01	-3.956048994e-01	1.251149653e-01	4.884190061e-01	-1.572055225e+00	-5.808304164e+05	-1.373961259e+01

11	3.586284568e+00	2.695739299e-01	8.714932194e-01	2.831762901e-01	1.475082451e+00	1.573851049e-01	1.451006956e+00	1.026734941e-01	-8.250367930e-01	9.131400218e-01	1.213026567e+00	9.324134681e-01	-1.991271177e+06	-1.486082850e+01

12	8.397620369e-02	4.638664890e-01	9.204478497e-01	7.195464383e-01	6.828604709e-01	6.269981969e-01	1.101638883e-01	2.123466328e-01	-4.859622498e-01	9.361680856e-02	7.610624967e-01	1.978797763e-01	-2.879897078e+04	-7.519264170e+00

13	8.794595931e-02	6.158082280e-01	1.442503182e+00	8.313506962e-01	1.529227010e-01	7.495406344e-01	1.280114065e+00	5.868322862e-01	-7.188822498e-02	1.343931971e+00	2.638981895e+00	-6.816934091e-01	-3.373207475e+04	-1.251118098e+01

14	1.435935038e+00	6.280443977e-01	5.168971630e+00	2.052379613e+00	6.768283178e-01	-3.797552833e-01	7.313948276e-01	5.509059177e+00	-9.741915832e-01	7.573215706e-01	1.438055895e+00	5.688894110e-01	-1.265076015e+06	-1.858509657e+01

15	6.947318404e-02	9.145804892e-01	1.065577782e+00	4.146323379e-01	6.610943128e+00	-1.247925766e+00	1.233373406e+00	4.377327915e-01	1.626725450e+00	6.937764967e-01	8.894899228e-01	-6.792122919e-01	-2.204676690e+04	-1.542439388e+01

16	7.630963499e-01	1.997522118e+00	1.331484787e-01	1.073607047e+00	3.494739510e-01	-7.551800654e-01	1.923138877e+00	2.324500607e-01	6.178742509e-01	5.959409698e-02	1.024212196e+00	3.147071368e-01	-1.678144568e+06	-1.163846288e+01

17	1.083260179e-01	1.616969088e+00	3.915113171e-01	6.562577645e-01	4.417913750e-01	6.768702112e-01	2.698322784e-01	3.947567294e-01	-2.515792239e+00	1.998377379e+00	1.254612069e-01	-5.484652848e-01	-6.520418316e+04	-1.360192040e+01

18	1.041307512e+00	4.035954577e-01	1.618607866e+00	4.534452756e-01	3.237309204e+00	-9.986620457e-01	1.858201236e-02	2.771315880e-01	6.017541533e-02	8.971468990e-01	2.637162119e+00	1.691695556e+00	-6.406703484e+05	-1.458977947e+01

19	6.349988996e-01	1.648909744e+00	9.430278000e-01	5.460758827e-01	9.835619100e-01	1.103202687e+00	4.712036147e-01	1.790906778e+00	2.313614958e-01	5.143623424e+00	4.881518404e-01	1.331488088e-01	-6.029709950e+05	-1.598507879e+01

20	1.294931800e+00	2.571228483e-01	2.696795124e+00	7.994187643e-01	3.546922821e-01	1.633559312e+00	4.554991175e-01	8.099177825e-01	5.594679059e-01	2.760717881e+00	5.485945428e-01	-8.658390060e-01	-5.567056366e+05	-1.393049584e+01

21	7.479267856e-01	1.109323883e+00	1.028507758e+00	9.061216131e-01	4.190013490e+00	9.548384670e-01	7.697058032e-01	3.730286668e+00	1.156412058e+00	1.129306551e+00	2.231233108e-01	-1.757917594e-01	-5.717405984e+05	-1.673748778e+01

22	9.346250037e-01	2.114735405e+00	1.292538961e+00	9.482711365e-01	1.765677226e+00	-1.379493700e+00	5.799246668e-02	1.533582322e-01	-1.243534525e+00	2.950211326e-01	1.900058052e-01	2.441594727e-01	-2.728313310e+06	-1.325273910e+01

23	5.335192199e-01	6.621871567e-01	2.172190251e+00	8.168287487e-01	2.559216735e-01	-3.384608213e-01	1.224184599e+00	1.883296743e+00	-6.023990662e-01	1.300219737e+00	1.296925793e+00	-2.897552329e-01	-2.832987510e+05	-1.282123644e+01

24	9.779311385e-01	8.837074296e-01	8.251439990e+00	9.510150878e-01	3.792506831e-01	1.497057956e+00	3.552635571e-01	1.104052844e+00	-1.699819095e-01	1.643712955e+00	2.519211940e-01	-3.381821143e-01	-9.922105797e+05	-1.590577113e+01
0	8.062171391e-01	1.147743260e+00	2.746915088e+00	7.813735054e-01	1.427726361e+00	9.428037740e-01	1.031500585e+00	1.539117280e+00	1.053971670e+00	7.624589718e-02	1.047537403e+00	-1.934073858e+00	-5.432958731e+05	-1.533790518e+01

1	1.205208233e-01	1.588668485e-01	3.054147514e+00	4.984552976e-01	8.444920437e-01	8.506899571e-01	1.196376800e+00	3.351407350e+00	-4.602629625e-03	1.244521737e+00	3.038235850e+00	-1.138207970e+00	-1.202707789e+04	-1.554909533e+01

2	6.346050246e-01	9.210899332e-02	1.449107017e+00	3.759354516e-01	2.708805743e+00	-7.934056848e-02	1.778061275e-01	3.134629144e+00	-1.869102616e-01	1.990809989e-02	5.396776693e-01	-2.973506141e-01	-2.248803539e+05	-1.113116297e+01

3	2.981860703e-02	1.685324917e-01	6.425670100e-01	4.291466479e-01	8.449617270e-01	-4.661916535e-01	3.711125729e-01	8.700431760e-01	-3.860547150e-01	1.312862329e+00	2.093072783e+00	-1.975181074e+00	-6.513136155e+03	-1.162419295e+01

4	1.768472226e-01	1.073838322e-01	7.746668036e-01	4.404612207e-01	1.958672372e+00	6.113623099e-01	2.140591528e+00	1.609782128e+00	2.418044129e-01	5.173130957e+00	1.438672365e+00	-2.806960790e-01	-2.115416557e+04	-1.673691643e+01

5	3.635084464e-01	3.640606731e-02	5.135082405e+00	1.396908910e+00	7.311231457e-01	1.150477679e+00	1.439372533e+00	9.163026169e-01	1.703720532e+00	2.229330218e+00	8.731420720e-01	-1.839918213e-01	-5.418318125e+04	-1.609652761e+01

6	1.391418394e-01	8.072211707e-02	7.286101824e-01	2.640191328e-01	5.992038632e-01	3.248618103e-01	2.676802241e+00	1.592151033e+00	9.148463170e-01	2.549518571e+00	1.713859988e+00	-5.715291805e-01	-1.324643189e+04	-1.372045080e+01

7	3.357643340e-01	3.483997248e-01	8.037432719e-01	9.506262072e-02	8.116682491e-01	8.312659996e-01	1.082644488e+00	2.201223257e+00	-1.368022172e-01	5.879698325e-02	5.279796769e-01	-7.014726588e-01	-9.344168653e+04	-9.542005416e+00

8	8.054313137e-01	4.933975706e-01	1.908134346e+00	2.535292030e-01	9.228811230e-01	-2.841350630e+00	1.159319432e+00	3.018368513e+00	1.074307783e+00	2.076911937e+00	4.250625950e-01	2.084030173e+00	-4.297260618e+05	-1.988443446e+01

9	5.199407324e-01	1.273609221e-01	1.676937338e+00	2.178585461e-01	1.258249930e+00	5.352512178e-01	1.378454532e+00	2.721382589e+00	1.586612772e-02	6.347388711e-01	2.392766747e+00	-2.026045353e+00	-1.618459504e+05	-1.511792423e+01

10	1.079708985e+00	1.806956481e-01	3.078344381e-01	2.365439511e+00	4.287687797e+00	5.836895915e-01	2.595654423e-01	9.260402375e-01	-3.956048994e-01	1.251149653e-01	4.884190061e-01	-1.572055225e+00	-5.808304164e+05	-1.373961259e+01

11	3.602164141e+00	2.654705467e-01	8.685673567e-01	2.794874555e-01	1.461811168e+00	1.528797253e-01	1.454436728e+00	8.403483186e-02	-8.362620740e-01	9.113940257e-01	1.218171754e+00	9.385423596e-01	-1.687633981e+06	-1.515158029e+01

12	8.397620369e-02	4.638664890e-01	9.204478497e-01	7.195464383e-01	6.828604709e-01	6.269981969e-01	1.101638883e-01	2.123466328e-01	-4.859622498e-01	9.361680856e-02	7.610624967e-01	1.978797763e-01	-2.879897078e+04	-7.519264170e+00

13	8.794595931e-02	6.158082280e-01	1.442503182e+00	8.313506962e-01	1.529227010e-01	7.495406344e-01	1.280114065e+00	5.868322862e-01	-7.188822498e-02	1.343931971e+00	2.638981895e+00	-6.816934091e-01	-3.373207475e+04	-1.251118098e+01

14	1.435935038e+00	6.280443977e-01	5.168971630e+00	2.052379613e+00	6.768283178e-01	-3.797552833e-01	7.313948276e-01	5.509059177e+00	-9.741915832e-01	7.573215706e-01	1.438055895e+00	5.688894110e-01	-1.265076015e+06	-1.858509657e+01

15	5.450581695e-02	1.027099389e+00	1.106129217e+00	4.110319296e-01	7.259444806e+00	-1.507100587e+00	1.106912048e+00	2.743553784e-01	1.819776040e+00	6.937842611e-02	8.129368257e-01	-7.347633221e-01	-1.618521990e+04	-1.574643206e+01

16	5.719204834e-01	1.520678684e+00	2.659610863e-01	9.055871169e-01	4.786546139e-01	-6.798367039e-01	1.518503694e+00	3.986795931e-01	3.561357871e-01	3.863388299e-01	1.302879250e+00	-2.822990687e-01	-7.089964122e+05	-1.081449418e+01

17	1.083260179e-01	1.616969088e+00	3.915113171e-01	6.562577645e-01	4.417913750e-01	6.768702112e-01	2.698322784e-01	3.947567294e-01	-2.515792239e+00	1.998377379e+00	1.254612069e-01	-5.484652848e-01	-6.520418316e+04	-1.360192040e+01

18	1.041307512e+00	4.035954577e-01	1.618607866e+00	4.534452756e-01	3.237309204e+00	-9.986620457e-01	1.858201236e-02	2.771315880e-01	6.017541533e-02	8.971468990e-01	2.637162119e+00	1.691695556e+00	-6.406703484e+05	-1.458977947e+01

19	6.920678583e-01	1.261988765e+00	1.266191829e+00	4.481172022e-01	9.632430678e-01	-2.176232346e-01	7.016178430e-01	2.201919926e+00	5.136204023e-01	4.116741113e+00	4.670265307e-01	7.863975974e-01	-5.521620024e+05	-1.507948896e+01

20	1.294931800e+00	2.571228483e-01	2.696795124e+00	7.994187643e-01	3.546922821e-01	1.633559312e+00	4.554991175e-01	8.099177825e-01	5.594679059e-01	2.760717881e+00	5.485945428e-01	-8.658390060e-01	-5.567056366e+05	-1.393049584e+01

21	7.130676593e-01	1.012031496e+00	1.400892708e+00	9.506262963e-01	3.876360672e+00	9.725790671e-01	8.304313065e-01	3.475114072e+00	1.206042092e+00	1.229056901e+00	2.820671327e-01	-1.765353425e-01	-4.800788616e+05	-1.665774746e+01

22	9.346250037e-01	2.114735405e+00	1.292538961e+00	9.482711365e-01	1.765677226e+00	-1.379493700e+00	5.799246668e-02	1.533582322e-01	-1.243534525e+00	2.950211326e-01	1.900058052e-01	2.441594727e-01	-2.728313310e+06	-1.325273910e+01

23	1.451604975e-01	6.768806472e-01	8.825118516e-01	2.851038550e-01	7.478259846e-02	-3.206895631e-01	1.436258903e+00	3.229335064e-01	-4.423964775e-01	1.533858414e+00	1.236189817e+00	-6.592768327e-01	-9.921731953e+04	-1.154199998e+01

24	9.343996489e-01	8.380308762e-01	7.842416211e+00	9.100644276e-01	3.861504436e-01	1.449499132e+00	5.299974078e-01	1.145726827e+00	-8.368255026e-02	1.718899828e+00	3.238686227e-01	-3.217296868e-01	-8.468467771e+05	-1.568785370e+01
0	8.059344094e-01	9.123182346e-01	2.445132741e+00	5.914620255e-01	1.246089644e+00	-4.186855130e-01	1.077488135e+00	2.071332536e+00	1.061288337e+00	7.960593848e-01	8.235791043e-01	-4.884125537e-01	-5.055505859e+05	-1.347954306e+01

1	1.205208233e-01	1.588668485e-01	3.054147514e+00	4.984552976e-01	8.444920437e-01	8.506899571e-01	1.196376800e+00	3.351407350e+00	-4.602629625e-03	1.244521737e+00	3.038235850e+00	-1.138207970e+00	-1.202707789e+04	-1.554909533e+01

2	4.414692120e-01	6.517077798e-01	1.060986643e+00	4.788091688e-01	1.876848441e+00	1.981764550e-01	2.115782241e-01	2.129140651e+00	-1.041571967e+00	7.459740595e-01	3.876669829e-01	-3.895056029e-01	-1.867867049e+05	-1.122420764e+01

3	2.981860703e-02	1.685324917e-01	6.425670100e-01	4.291466479e-01	8.449617270e-01	-4.661916535e-01	3.711125729e-01	8.700431760e-01	-3.860547150e-01	1.312862329e+00	2.093072783e+00	-1.975181074e+00	-6.513136155e+03	-1.162419295e+01

4	1.768472226e-01	1.073838322e-01	7.746668036e-01	4.404612207e-01	1.958672372e+00	6.113623099e-01	2.140591528e+00	1.609782128e+00	2.418044129e-01	5.173130957e+00	1.438672365e+00	-2.806960790e-01	-2.115416557e+04	-1.673691643e+01

5	3.635084464e-01	3.640606731e-02	5.135082405e+00	1.396908910e+00	7.311231457e-01	1.150477679e+00	1.439372533e+00	9.163026169e-01	1.703720532e+00	2.229330218e+00	8.731420720e-01	-1.839918213e-01	-5.418318125e+04	-1.609652761e+01

6	1.391418394e-01	8.072211707e-02	7.286101824e-01	2.640191328e-01	5.992038632e-01	3.248618103e-01	2.676802241e+00	1.592151033e+00	9.148463170e-01	2.549518571e+00	1.713859988e+00	-5.715291805e-01	-1.324643189e+04	-1.372045080e+01

7	2.884917605e-01	4.624722873e-01	8.545668416e-01	1.481692165e-01	1.895379400e+00	4.382446343e-01	1.086723263e+00	1.877364607e+00	1.920500092e-01	6.057546107e-02	5.758738986e-01	-7.070679928e-01	-7.785717868e+04	-1.025370926e+01

8	8.054313137e-01	4.933975706e-01	1.908134346e+00	2.535292030e-01	9.228811230e-01	-2.841350630e+00	1.159319432e+00	3.018368513e+00	1.074307783e+00	2.076911937e+00	4.250625950e-01	2.084030173e+00	-4.297260618e+05	-1.988443446e+01

9	5.199407324e-01	1.273609221e-01	1.676937338e+00	2.178585461e-01	1.258249930e+00	5.352512178e-01	1.378454532e+00	2.721382589e+00	1.586612772e-02	6.347388711e-01	2.392766747e+00	-2.026045353e+00	-1.618459504e+05	-1.511792423e+01

10	1.079708985e+00	1.806956481e-01	3.078344381e-01	2.365439511e+00	4.287687797e+00	5.836895915e-01	2.595654423e-01	9.260402375e-01	-3.956048994e-01	1.251149653e-01	4.884190061e-01	-1.572055225e+00	-5.808304164e+05	-1.373961259e+01

11	3.602164141e+00	2.654705467e-01	8.685673567e-01	2.794874555e-01	1.461811168e+00	1.528797253e-01	1.454436728e+00	8.403483186e-02	-8.362620740e-01	9.113940257e-01	1.218171754e+00	9.385423596e-01	-1.687633981e+06	-1.515158029e+01

12	8.397620369e-02	4.638664890e-01	9.204478497e-01	7.195464383e-01	6.828604709e-01	6.269981969e-01	1.101638883e-01	2.123466328e-01	-4.859622498e-01	9.361680856e-02	7.610624967e-01	1.978797763e-01	-2.879897078e+04	-7.519264170e+00

13	8.794595931e-02	6.158082280e-01	1.442503182e+00	8.313506962e-01	1.529227010e-01	7.495406344e-01	1.280114065e+00	5.868322862e-01	-7.188822498e-02	1.343931971e+00	2.638981895e+00	-6.816934091e-01	-3.373207475e+04	-1.251118098e+01

14	4.380739231e-01	7.950619798e-01	7.149928399e+00	2.869052301e+00	3.152304329e-01	-6.251105705e-01	3.983296889e-01	8.008065784e+00	-1.037728027e+00	6.863489705e-01	1.539344273e+00	3.986108828e-01	-2.214911516e+05	-2.038809398e+01

15	5.450581695e-02	1.027099389e+00	1.106129217e+00	4.110319296e-01	7.259444806e+00	-1.507100587e+00	1.106912048e+00	2.743553784e-01	1.819776040e+00	6.937842611e-02	8.129368257e-01	-7.347633221e-01	-1.618521990e+04	-1.574643206e+01

16	5.719204834e-01	1.520678684e+00	2.659610863e-01	9.055871169e-01	4.786546139e-01	-6.798367039e-01	1.518503694e+00	3.986795931e-01	3.561357871e-01	3.863388299e-01	1.302879250e+00	-2.822990687e-01	-7.089964122e+05	-1.081449418e+01

17	1.083260179e-01	1.616969088e+00	3.915113171e-01	6.562577645e-01	4.417913750e-01	6.768702112e-01	2.698322784e-01	3.947567294e-01	-2.515792239e+00	1.998377379e+00	1.254612069e-01	-5.484652848e-01	-6.520418316e+04	-1.360192040e+01

18	1.041307512e+00	4.035954577e-01	1.618607866e+00	4.534452756e-01	3.237309204e+00	-9.986620457e-01	1.858201236e-02	2.771315880e-01	6.017541533e-02	8.971468990e-01	2.637162119e+00	1.691695556e+00	-6.406703484e+05	-1.458977947e+01

19	8.063738066e-01	9.810371032e-01	1.381537406e+00	4.498610777e-01	1.707543675e+00	-4.732568119e-01	4.780605877e-01	1.571937751e+00	3.652081051e-01	3.062969681e+00	1.177310726e+00	1.082701126e+00	-4.980046319e+05	-1.481884119e+01

20	1.294931800e+00	2.571228483e-01	2.696795124e+00	7.994187643e-01	3.546922821e-01	1.633559312e+00	4.554991175e-01	8.099177825e-01	5.594679059e-01	2.760717881e+00	5.485945428e-01	-8.658390060e-01	-5.567056366e+05	-1.393049584e+01

21	7.130676593e-01	1.012031496e+00	1.400892708e+00	9.506262963e-01	3.876360672e+00	9.725790671e-01	8.304313065e-01	3.475114072e+00	1.206042092e+00	1.229056901e+00	2.820671327e-01	-1.765353425e-01	-4.800788616e+05	-1.665774746e+01

22	9.346250037e-01	2.114735405e+00	1.292538961e+00	9.482711365e-01	1.765677226e+00	-1.379493700e+00	5.799246668e-02	1.533582322e-01	-1.243534525e+00	2.950211326e-01	1.900058052e-01	2.441594727e-01	-2.728313310e+06	-1.325273910e+01

23	1.451604975e-01	6.768806472e-01	8.825118516e-01	2.851038550e-01	7.478259846e-02	-3.206895631e-01	1.436258903e+00	3.229335064e-01	-4.423964775e-01	1.533858414e+00	1.236189817e+00	-6.592768327e-01	-9.921731953e+04	-1.154199998e+01

24	9.343996489e-01	8.380308762e-01	7.842416211e+00	9.100644276e-01	3.861504436e-01	1.449499132e+00	5.299974078e-01	1.145726827e+00	-8.368255026e-02	1.718899828e+00	3.238686227e-01	-3.217296868e-01	-8.468467771e+05	-1.568785370e+01
0	8.059344094e-01	9.123182346e-01	2.445132741e+00	5.914620255e-01	1.246089644e+00	-4.186855130e-01	1.077488135e+00	2.071332536e+00	1.061288337e+00	7.960593848e-01	8.235791043e-01	-4.884125537e-01	-5.055505859e+05	-1.347954306e+01

1	1.126498560e-01	1.918980548e-01	4.037135131e+00	5.975497493e-01	9.481735630e-01	1.072953668e+00	5.706117973e-01	4.095032124e+00	-3.932469727e-01	6.929091225e-01	3.598039838e+00	-1.377738948e+00	-1.133781481e+04	-1.657772781e+01

2	4.414692120e-01	6.517077798e-01	1.060986643e+00	4.788091688e-01	1.876848441e+00	1.981764550e-01	2.115782241e-01	2.129140651e+00	-1.041571967e+00	7.459740595e-01	3.876669829e-01	-3.895056029e-01	-1.867867049e+05	-1.122420764e+01

3	6.470172673e-02	1.648151868e-01	1.570035542e+00	4.558020266e-01	8.447810917e-01	4.026718215e-02	6.885005267e-01	1.824349774e+00	-2.393522495e-01	1.286579255e+00	2.456572571e+00	-1.653290009e+00	-6.250399390e+03	-1.295899031e+01

